en,cn,count,r18
takeba yukari,竹叶由香里,870,0
by Alex Alemany,亚历克斯·阿莱曼,870,0
by Alan Kenny,艾伦·肯尼,870,0
by Gerhard Richter,格哈德·里希特,870,0
by Eugène Grasset,尤金·格拉塞特,870,0
by Bernard Buffet,贝尔纳·布菲,870,0
by Anatoly Metlan,阿纳托利·梅特兰,870,0
dudou,肚兜,869,0
goat girl,山羊女孩,869,0
kuroko no basuke,黑子之助,869,0
saiyan armor,赛亚人盔甲,869,0
tsushima (kancolle),对马 (kancolle),869,0
vanishing point,消失点,869,0
bombergirl,轰炸机女郎,868,0
holding scissors,拿着剪刀,868,0
nishieda,西枝868,868,0
akitsushima (kancolle),秋津岛 (kancolle),867,0
body freckles,身体雀斑,867,0
cd,光盘,867,0
gundam wing,高达翼867,867,0
uccow,乌克牛,867,0
accidental exposure,意外暴露,866,0
anzio military uniform,anzio 军装,866,0
haruna kai ni (kancolle),haruna kai ni (kancolle),866,0
hina ichigo,雏一护,866,0
human scabbard,人鞘,866,0
kitazawa shiho,北泽志保,866,0
very long sleeves,很长的袖子,866,0
bulletproof vest,防弹背心,865,0
espeon,太阳伊布,865,0
intrepid (kancolle),无畏 (kancolle),865,0
sailor senshi,水手 865,865,0
bosshi,老板,864,0
brown leotard,棕色紧身衣,864,0
colored shadow,彩色阴影,864,0
easel,画架,864,0
eyjafjalla (arknights),艾雅法拉 (arknights),864,0
heart balloon,心形气球,864,0
manabe nodoka,manabe nodoka,864,0
momota kaito,桃田快斗864,864,0
mutsuki (blue archive),mutsuki（蓝色档案）,864,0
ninja mask,忍者面具,864,0
scarf over mouth,围巾在嘴上,864,0
white tail,白尾,864,0
doukyuusei another world,异世界863,863,0
makaino ririmu,makaino ririmu,863,0
saotome alto,早乙女中音,863,0
toast in mouth,嘴里吐司,863,0
hoop,箍,862,0
takanami (kancolle),高波 (kancolle),862,0
uzaki hana,宇崎花,862,0
bowser,库巴,861,0
kuchiki rukia,朽木露琪亚,861,0
lactation through clothes,穿衣服哺乳,861,0
raphtalia,拉芙塔莉雅,861,0
serizawa asahi,芹泽朝日,861,0
ear biting,咬耳朵,860,0
facepalm,手掌拍在脸上（表示无奈，无语）,860,0
kino no tabi,奇诺之旅,860,0
misumi (macaroni),米苏米（通心粉）,860,0
mo (kireinamo),莫（kireinamo）,860,0
osaki amana,大崎天菜,860,0
sakazaki freddy,坂崎弗莱迪,860,0
square 4koma,方形 4koma,860,0
tsukumo sana,tsukumo sana,860,0
vikala (granblue fantasy),vikala（碧蓝幻想）,860,0
yotsuba alice,四叶爱丽丝,860,0
by Sir James Guthrie,詹姆斯·格思里爵士,860,0
cure melody,治愈旋律,859,0
gomennasai,戈门纳赛,859,0
ink tank (splatoon),墨水盒（喷射）,859,0
kujou karen,九条花莲,859,0
thighhighs over pantyhose,连裤袜上的长筒袜,859,0
ark order,方舟令,858,0
calico,三花猫,858,0
cum on pectorals,射上胸肌,858,1
hat over one eye,一只眼睛的帽子,858,0
karina lyle,卡琳娜莱尔,858,0
looking at mirror,照镜子,858,0
moogle,莫古利,858,0
puckered anus,起皱的肛门,858,1
ririko (zhuoyandesailaer),ririko (卓彦德赛拉尔),858,0
torn jacket,撕破的夹克,858,0
white tiger,白虎,858,0
lucoa (maidragon),lucoa (maidragon),857,0
shirayuki hime,白雪姬,857,0
shorts under dress,裙子下的短裤,857,0
araragi karen,阿拉拉吉卡伦,856,0
green hakama,绿色袴,856,0
penises touching,阴茎触碰,856,1
pornography,色情,856,1
pursed lips,噘起嘴唇,856,0
raimon soccer uniform,雷蒙足球服,856,0
reins,缰绳,856,0
bibi (tokoyami towa),bibi (tokoyami towa),855,0
corded phone,有线电话,855,0
griffin & kryuger military uniform,格里芬和克鲁格军装,855,0
jill valentine,吉尔情人节,855,0
jin (mugenjin),进(mugenjin),855,0
miss cloud,云小姐,855,0
taneshima popura,种子岛popura,855,0
team rocket uniform,火箭队服,855,0
trash bag,垃圾袋,855,0
wood,木头,855,0
x-men,x战警,855,0
double vertical stripe,双竖条纹,854,0
million arthur (series),百万亚瑟（系列）,854,0
sakuraba yuuki,樱场优树854,854,0
the legend of zelda: the wind waker,塞尔达传说：风之杖,854,0
thread,线,854,0
drying hair,吹干头发,853,0
momo velia deviluke,莫莫·维利亚·戴维库克,853,0
multicolored cape,五彩斗篷,853,0
red bag,红包,853,0
shirow masamune,士郎政宗,853,0
zabuton,坐垫,853,0
bandolier,乐队,852,0
bubble tea challenge,泡泡茶挑战,852,0
meltryllis (swimsuit lancer) (first ascension) (fate),Meltryllis（泳装枪手）（第一次升天）（命运）,852,0
pier,码头,852,0
print headwear,印花头饰,852,0
sakurazawa izumi,樱泽泉,852,0
screw,拧紧,852,0
snowball,雪球,852,0
tateyama ayano,立山绫野,852,0
tentacles under clothes,衣服下的触手,852,1
ugly man,丑男,852,0
dildo riding,假阳具骑,851,1
kayneth el-melloi archibald,凯恩斯·埃尔梅洛伊·阿奇博尔德,851,0
pet bowl,宠物碗,851,0
sucy manbavaran,苏西曼巴瓦兰,851,0
tamamo cross (umamusume),玉藻十字架 (umamusume),851,0
toudou shimako,豆豆岛子,851,0
from outside,从外面,850,0
huge bow,巨大的弓,850,0
rice on face,饭在脸上,850,0
by William Henry Hunt,威廉·亨利·亨特,850,0
by Andre De Dienes,安德烈·德·迪恩斯,850,0
by Kay Nielsen,尼尔森,850,0
by Alain Laboile,Alain Labile公司,850,0
bunny-shaped pupils,兔形瞳孔,849,0
rotom phone,rotom 电话,849,0
setz,塞茨,849,0
toilet paper,卫生纸,849,0
under tree,在树下,849,0
cevio,切维奥,848,0
footwear ribbon,鞋带,848,0
socks removed,脱掉袜子,848,0
xenogears,异种装备,848,0
benghuai xueyuan,崩坏学园,847,0
danua,妲奴亚,847,0
eto (ikumika),江户（ikumika）,847,0
ichigo (darling in the franxx),一护（弗兰克斯的宠儿）,847,0
keystone,基石,847,0
obiwan,八百四十七,847,0
off-shoulder jacket,露肩夹克,847,0
airfield princess,机场公主,846,0
blind,失明盲人,846,0
hand on another's leg,搭在别人的腿上,846,0
japan (hetalia),日本（黑塔利亚）,846,0
live2d,live2d,846,0
nate (pokemon),纳特（宠物小精灵）,846,0
non (z-art),非（z-艺术）,846,0
onii-chan wa oshimai,onii-chan wa oshimai,846,0
white snake,白蛇,846,0
chef uniform,厨师制服,845,0
dark areolae,深色乳晕,845,1
katsura hinagiku,桂雏菊,845,0
no tail,没有尾巴,845,0
shirabi,白饭,845,0
voile,巴里纱（东方project）,845,0
fleur de lapin uniform,Fleur de lapin 制服,844,0
frilled shorts,褶边短裤,844,0
kozakura marry,小樱结婚844,844,0
meowth,喵喵,844,0
pixiv fantasia 5,pixiv 幻想曲 5,844,0
slashing,空中挥动武器,844,0
eishin flash (umamusume),eishin flash (umamusume),843,0
nanodesu (phrase),nanodesu (短语),843,0
red apple,红苹果,843,0
rtil,直到,843,0
aono3,青野3,842,0
chrono trigger,计时触发器,842,0
heart o-ring,心脏 O 型圈,842,0
afrobull,非洲公牛,841,0
cat ear legwear,猫耳裤,841,0
folding chair,折叠椅,841,0
hanten (clothes),韩腾（衣服）,841,0
kfr,kfr,841,0
multiple riders,多名骑手,841,0
nanao naru,七尾鸣,841,0
sailor jupiter,水手木星,841,0
satou yuuki,佐藤优树841,841,0
tsuruse,鹤濑,841,0
alphonse elric,阿尔方斯·埃里克,840,0
daruma doll,达摩娃娃,840,0
saitama (one-punch man),埼玉（一拳超人）,840,0
shopping,购物,840,0
tanaka mamimi,田中真美,840,0
by Alex Maleev,阿历克斯·马勒夫,840,0
by Adrian Donoghue,阿德里安·多诺霍,840,0
by Damien Hirst,赫斯特,840,0
akinbo (hyouka fuyou),akinbo (hyouka fuyou),839,0
alice (alice in wonderland) (cosplay),爱丽丝（爱丽丝梦游仙境）（角色扮演）,839,0
koutetsujou no kabaneri,koutetsujou no kabaneri,839,0
mega man zero,洛克人零,839,0
skirt basket,裙篮,839,0
frogtie,青蛙捆绑,838,0
pas (paxiti),帕斯 (paxiti),838,0
anjou naruko,安城鸣子,837,0
bbb (friskuser),bbb (friskuser),837,0
divine gate,神门837,837,0
eyewear hang,眼镜挂架,837,0
geewhy,吉什,837,0
himouto! umaru-chan,他！小丸酱,837,0
kepi,法军帽/平顶圆柱形帽子,837,0
musou isshin (genshin impact),无双一心（原神）,837,0
naked scarf,裸围巾,837,1
overall shorts,整体短裤,837,0
pokemon lgpe,宠物小精灵 lgpe,837,0
sister princess,姐姐公主,837,0
traditional chinese text,繁体中文文本,837,0
transparent wings,透明翅膀,837,0
vampire costume,吸血鬼服装,837,0
yagisaka seto,八木坂濑户837,837,0
kemachiku,毛竹,836,0
okazaki yumemi,冈崎梦美,836,0
purple scrunchie,紫色发圈,836,0
single boot,单启动,836,0
grookey,敲音猴,835,0
samneco,萨姆尼可,835,0
blue overalls,蓝色工作服,834,0
niwatari kutaka,niwatari kutaka,834,0
sonoda chiyoko,园田千代子,834,0
tales of berseria,狂战士的故事,834,0
wiping sweat,擦汗,834,0
beige jacket,米色夹克,833,0
cu chulainn alter (fate),cu chulainn alter (命运),832,0
kara (color),卡拉（彩色）,832,0
kino (kino no tabi),奇诺 (奇诺之旅),832,0
ogami kazuki,大神一树832,832,0
okabe rintarou,冈部轮太郎,832,0
otohime (youngest princess),乙姬（最小的公主）,832,0
>o<,>o<,831,0
bandaged neck,包扎脖子,831,0
hoshikawa sara,星川萨拉,831,0
kissing hand,接吻的手,831,0
popcorn,爆米花,831,0
amagi (kancolle),天城 (kancolle),830,0
animal on lap,膝盖上的动物,830,0
cheshire (azur lane),柴郡（碧蓝航线）,830,0
flying kick,飞踢,830,0
kula diamond,库拉钻石,830,0
purple-framed eyewear,紫框眼镜,830,0
tiger stripes,虎纹,830,0
triangle earrings,三角耳环,830,0
by Aaron Douglas,亚伦·道格拉斯,830,0
by Ben Goossens,本·固森,830,0
by Mike Campau,迈克·坎普,830,0
baiken,梅喧,829,0
cleaver,切肉刀,829,0
floating island,浮岛,829,0
hands on own ass,自己动手,829,1
may (guilty gear),五月（罪恶装备）,829,0
nagian,纳吉安,829,0
rainbow hair,彩虹头发,829,0
telekinesis,心灵感应,829,0
wet dress,湿衣服,829,0
arthur pendragon (fate),亚瑟彭德拉贡（命运）,828,0
assassin (fate/zero),刺客（命运/零）,828,0
astolfo (sailor paladin) (fate),astolfo（水手圣骑士）（命运）,828,0
backless leotard,露背紧身衣,828,0
blank stare,空白凝视,828,0
dotted line,虚线,828,0
ibuki fuuko,伊木风子,828,0
japari bun,加帕里面包,828,0
kaisen chuui,开森垂衣,828,0
kine,杵,828,0
pixiv fantasia last saga,pixiv 幻想曲最后的传奇,828,0
saber (weapon),军刀（武器）,828,0
school rumble,学校隆隆声,828,0
shoujo kakumei utena,少女角命 utena,828,0
star brooch,星星胸针,828,0
takato kurosuke,高人黑助,828,0
team 9,团队 9,828,0
united kingdom (hetalia),联合王国 (黑塔利亚),828,0
bee (deadflow),蜜蜂（死流）,827,0
bokken,木制武士刀,827,0
hisui (tsukihime),翡翠（月姬）,827,0
otter ears,水獭耳朵,827,0
sousouman,苏苏曼,827,0
amulet,护身符,826,0
barbed wire,铁丝网,826,0
barefoot sandals,赤脚凉鞋,826,0
dark souls iii,黑暗之魂 iii,826,0
dvd cover,DVD 封面,826,0
pencil case,铅笔盒,826,0
aquarion evol,水族馆进化825,825,0
aragaki ayase,新垣绫濑,825,0
dandelion,蒲公英,825,0
key necklace,钥匙项链,825,0
shark costume,鲨鱼服装,825,0
swimsuit cover-up,泳装罩衫,825,0
tokisadame school uniform,时贞女校服,825,0
chewing,咀嚼,824,0
coin hair ornament,硬币发饰,824,0
holding fishing rod,拿着钓鱼竿,824,0
sakino shingetsu,咲野信月,824,0
sieg (fate),围攻（命运）,824,0
the legend of korra,科拉传奇,824,0
yorha type a no. 2,yorha 键入一个没有。 2,824,0
jmg,jmg,823,0
mota,莫塔,823,0
oktavia von seckendorff,奥克塔维亚·冯·塞肯多夫,823,0
aztodio,阿托迪奥,822,0
boxer briefs,平角内裤,822,0
elaina (majo no tabitabi),elaina (majo no tabitabi),822,0
tentacle pit,触手坑,822,0
youkan,优看822,822,0
falchion (fire emblem),弯刀（火徽）,821,0
hand on leg,手放在腿上,821,0
holding game controller,手持游戏控制器,821,0
instagram username,Instagram 用户名,821,0
red border,红色边框,821,0
shindou takuto,神道拓斗821,821,0
vertical-striped bikini,竖条纹比基尼,821,0
yellow pants,黄色裤子,821,0
yellow sash,黄色腰带,821,0
fur-trimmed kimono,毛边和服,820,0
keith goodman,基思·古德曼,820,0
by Thomas Dodd,托马斯·多德,820,0
by Frank Holl,弗兰克·霍尔,820,0
by Lyonel Feininger,利奥尼·费宁格,820,0
by Adriaen van Ostade,阿德里安·范·奥斯塔德,820,0
by Chesley Bonestell,切斯利·博尼斯戴尔,820,0
by Carlos Schwabe,卡洛斯·施瓦布,820,0
by Chen Zhen,陈震,820,0
foam,泡沫,819,0
lowleg pants,低腿裤,819,0
multicolored horns,五彩的角,819,0
sawa azusa,泽和梓,819,0
shibasaki shouji,柴崎升司,819,0
single stripe,单条纹,819,0
texture,质地,819,0
wrist wrap,腕带,819,0
between pectorals,胸肌之间,818,0
brick,砖,818,0
character censor,字符检查器,818,0
henshin,变身,818,0
kinu (kancolle),kinu (kancolle),818,0
looking outside,向外看,818,0
pink pajamas,粉色睡衣,818,0
pushing,推动,818,0
counter:side,柜台：侧面,817,0
diamond (gemstone),钻石（宝石）,817,0
hellsing,见鬼,817,0
triple penetration,三阳具插入,817,0
aquarium,水族馆,816,0
ballet,芭蕾舞,816,0
hand on another's waist,手搭别人的腰,816,0
komiya kaho,小宫嘉穗,816,0
studio ghibli,吉卜力工作室,816,0
commandant teste (kancolle),指挥官 teste (kancolle),815,0
fujisaki chihiro,藤崎千寻,815,0
yuuki setsuna (love live!),yuuki setsuna (love live!),815,0
analog clock,模拟时钟,814,0
ichihara nina,市原妮娜,814,0
nakano itsuki,中野伊月,814,0
pink capelet,粉色披肩,814,0
untue,不正常,814,0
nijisanji kr,nijisanji kr,813,0
kiriya aoi,桐屋葵,812,0
len (tsukihime),len (月姬),812,0
misaka imouto,御坂御藤812,812,0
oyama mahiro,小山真弘,812,0
suomi (girls' frontline),suomi（少女前线）,812,0
adapted turret,改装炮塔,811,0
houndstooth,千鸟格服装图案,811,0
palms together,合掌,811,0
porch,门廊,811,0
bamboo steamer,竹蒸笼,810,0
bilingual,双语,810,0
brown wings,棕色翅膀,810,0
gonzarez,冈萨雷斯,810,0
jigglypuff,胖丁,810,0
orange pants,橙色裤子,810,0
peace symbol,和平符号,810,0
phoenix crown,凤冠,810,0
stain,弄脏,810,0
streamers,飘带,810,0
studded bracelet,镶嵌手链,810,0
unzipping,拉开拉链,810,0
zoids,zoids,810,0
by Ando Fuchs,安藤富克斯,810,0
by Douglas Smith,道格拉斯·史密斯,810,0
by Hikari Shimoda,Hikari Shimoda公司,810,0
by Luis Royo,路易斯·罗佑,810,0
backpack removed,卸下背包,809,0
cute & girly (idolmaster),可爱又少女（偶像大师）,809,0
elvaan,精灵族（FF11）,809,0
florence nightingale (trick or treatment) (fate),佛罗伦萨夜莺（不给糖就捣蛋）（命运）,809,0
hase yu,长谷雨,809,0
lupin iii,羽扇豆三世,809,0
papers,文件,809,0
ragho no erika,ragho no erika,809,0
sidewalk,人行道,809,0
tohno shiki,远野式,809,0
ar-15,ar-15,808,0
flower ornament,花饰,808,0
komatsu eiji,小松英二,808,0
merlin (fate),梅林（命运）,808,0
nekomonogatari,猫物语,808,0
purple hakama,紫色袴,808,0
witches of africa,非洲女巫,808,0
yu yu hakusho,悠悠白书,808,0
yuna (ff10),尤娜 (ff10),808,0
artificial eye,人工眼,807,0
ears visible through hair,通过头发可以看到耳朵,807,0
fur-trimmed shorts,毛边短裤,807,0
hanbok,韩服,807,0
highschool of the dead,死者高中,807,0
sono hanabira ni kuchizuke wo,园花平二口冢wo,807,0
striped hoodie,条纹连帽衫,807,0
tail piercing,尾部穿孔,807,0
white serafuku,白色水手服,807,0
haniwa (statue),haniwa（雕像）,806,0
okina ika,冲绳 ika,806,0
pointy breasts,尖尖的胸部,806,1
strawberry panties,草莓内裤,806,1
no eyebrows,没有眉毛,805,0
sano toshihide,佐野俊秀,805,0
searchlight,探照灯,805,0
frilled ascot,褶边阿斯科特,804,0
hotarumaru,萤丸,804,0
iizunamaru megumu,饭豆丸惠,804,0
kurokawa eren,黑川二连,804,0
multiple swords,多把剑,804,0
yume shokunin,梦职人,804,0
yuuki (sao),yuuki (sao),804,0
ankle wrap,护踝,803,0
boobplate,胸板,803,0
crystal ball,水晶球,803,0
noose,套索/绳结,803,0
sleeve garter,袖吊袜带,803,0
third-party watermark,第三方水印,803,0
akanbe,做鬼脸,802,0
aquila (kancolle),天鹰座 (kancolle),802,0
blank censor,空白检查器,802,0
jaguar print,捷豹印花,802,0
oda uri,官方发展援助 uri,802,0
purple eyeshadow,紫色眼影,802,0
santa gloves,圣诞老人手套,802,0
seaweed,海藻,802,0
sei (kaien kien),sei (kaien kien),802,0
sparse pubic hair,稀疏的阴毛,802,1
brown collar,棕色领,801,0
doujima nanako,堂岛菜菜子,801,0
fur boots,皮草靴,801,0
hourglass,沙漏,801,0
kousaka kyousuke,高坂恭介,801,0
lion (kemono friends),狮子 (kemono 朋友),801,0
mashuu (neko no oyashiro),mashuu (neko no oyashiro),801,0
miia (monster musume),miia (怪物娘),801,0
monster hunter: world,怪物猎人：世界,801,0
musaigen no phantom world,musaigen 没有幻影世界,801,0
print shorts,印花短裤,801,0
puffy cheeks,浮肿的脸颊,801,0
scar on stomach,腹部疤痕,801,0
tieria erde,蒂里亚埃尔德,801,0
yarn ball,纱球,801,0
among us,在我们中间,800,0
anglerfish,琵琶鱼,800,0
bayonet,刺刀,800,0
child drawing,儿童画,800,0
drugs,药物,800,1
zidane tribal,齐达内部落,800,0
by John Harris,约翰·哈里斯,800,0
by Chris Leib,克里斯·莱布,800,0
antique firearm,古董枪械,799,0
chado,查多,799,0
head on pillow,头靠在枕头上,799,0
kidou senkan nadesico,Kidou senkan nadesico,799,0
lala satalin deviluke,lala satalin deviluke,799,0
mitsumi misato,三里美里,799,0
