en,cn,count,r18
side-tie panties,侧系内裤,30688,1
red bowtie,红色领结,30656,0
genderswap,性转,30654,0
revealing clothes,露出衣服,30634,0
covering,遮挡的,30545,0
facial,面部颜射,30460,1
foreshortening,前缩透视法,30411,0
candy,糖果,30400,0
by Ansel Adams,亚当斯,30400,0
idolmaster (classic),偶像大师（经典）,30351,0
nature,大自然,30269,0
adapted costume,改编服装,30240,0
anal,肛交,30212,1
ear piercing,耳孔/耳钉,30154,0
pink dress,粉色连衣裙,30103,0
steam,水蒸气,30085,0
star (sky),星星（天空）,30067,0
dog ears,狗耳朵,30060,0
wolf ears,狼耳朵,30060,0
peaked cap,顶帽,29880,0
by Diego Rivera,迭戈·里维拉,29840,0
demon tail,恶魔尾巴,29795,0
portrait,头像,29650,0
armband,腕章,29602,0
duplicate,重复上传的文件,29583,0
scenery,风景,29575,0
convenient censoring,方便审查,29525,0
waist apron,腰围裙,29502,0
holding gun,拿着枪,29370,0
artoria pendragon (fate),artoria pendragon (命运),29313,0
breath,呼吸,29295,0
lace trim,蕾丝花边装饰,29223,0
night sky,夜空,29166,0
ejaculation,射精,29151,1
by Steve McCurry,史提夫·麦凯瑞,29090,0
china dress,中国服饰,29054,0
alice margatroid,爱丽丝 margatroid,29036,0
tokin hat,tokin 帽子,28891,0
kochiya sanae,kochiya早苗,28874,0
arms behind head,头后的手臂,28673,0
love live! school idol project,爱生活！学园偶像项目,28629,0
gundam,高达 28606,28606,0
patchouli knowledge,帕秋莉·诺蕾姬,28590,0
lace,蕾丝,28581,0
couch,沙发,28580,0
interlocked fingers,十指相扣,28579,0
veil,面纱,28527,0
black nails,黑指甲,28512,0
rope,绳索,28478,0
front-tie top,前领带顶部,28440,0
bara,日式大叔,28426,0
microphone,麦克风,28340,0
bandaid,创可贴,28293,0
male pubic hair,男性阴毛,28289,1
hakama skirt,袴裙,28267,0
bow panties,蝴蝶结内裤,28248,1
hand fan,手扇,28221,0
by Bob Ross,鲍伯鲁斯,28200,0
blue archive,蓝色档案,28195,0
white apron,白色围裙,28089,0
mole under mouth,嘴下痣,28040,0
bridal gauntlets,新娘手套,28023,0
strapless dress,露肩连衣裙,28002,0
by John Atkinson Grimshaw,约翰·阿特金森·格里姆肖,27980,0
nijisanji,nijisanji,27952,0
no hat,没有帽子,27916,0
yaoi,基情,27904,1
mecha,机甲,27870,0
glowing eyes,发光的眼睛,27855,0
anger vein,怒脉,27789,0
holding cup,拿着杯子,27710,0
konpaku youmu,魔芋幽木,27692,0
clothes writing,衣服写作,27650,0
...,省略号,27548,0
bikini top only,仅比基尼上衣,27548,0
white ribbon,白丝带,27533,0
black leotard,黑色紧身衣,27471,0
jingle bell,铃儿响叮当,27464,0
cirno,琪露诺,27414,0
breasts apart,胸部分开,27352,1
baseball cap,棒球帽,27349,0
hair flaps,发瓣,27202,0
string bikini,细绳比基尼,27180,0
hair over shoulder,头发过肩,27179,0
cum on breasts,射 上 胸部,27098,1
torn legwear,撕裂的裤袜,27078,0
twin drills,双钻,27054,0
straight hair,直发,27046,0
skin tight,皮肤紧,26995,0
:<,倒v字嘴,26950,0
yellow background,黄色背景,26840,0
by Rob Gonsalves,罗伯·冈萨尔夫斯,26820,0
web address,网址,26801,0
by Paul Gauguin,保罗·高更,26790,0
semi-rimless eyewear,半框眼镜,26773,0
angry,生气的,26637,0
hooded jacket,连帽外套,26603,0
feathered wings,羽翼,26537,0
light purple hair,浅紫色头发,26496,0
check translation,检查翻译,26466,0
yakumo yukari,八云由加里,26435,0
motor vehicle,机动车辆,26340,0
christmas,圣诞节,26286,0
christmas dress,圣诞裙,26286,0
christmas hat,圣诞帽,26286,0
facing viewer,面对观众,26253,0
cloak,斗篷,26101,0
coyote tail,郊狼尾巴,26079,0
carrying,携带,26030,0
side braid,侧编织,25952,0
corset,紧身胸衣,25940,0
eyewear on head,头戴眼镜,25923,0
claws,爪子,25920,0
micro bikini,微比基尼,25895,0
light particles,光粒子,25860,0
red nails,红指甲,25847,0
mary janes,玛丽珍妮丝,25749,0
by James Tissot,詹姆斯·迪索,25710,0
by Edouard Manet,爱德华·马内,25690,0
multiple penises,多个阴茎,25616,1
pelvic curtain,盆帘,25579,0
knees up,跪下,25541,0
red background,红色背景,25531,0
bad link,坏链接,25521,0
tareme,下垂眼,25509,0
red headwear,红色头饰,25490,0
tentacles,邪恶触手,25487,1
rifle,步枪,25429,0
index finger raised,食指抬起,25398,0
purple dress,紫色连衣裙,25303,0
:p,吐舌笑,25247,0
danganronpa (series),弹丸论巴（系列）,25231,0
smartphone,手机,25195,0
beard,胡须,25191,0
clothing aside,除了衣服,25164,0
vertical stripes,竖条纹,25106,0
single horn,单喇叭,24979,0
bright pupils,明亮的瞳孔,24952,0
bright colors,明亮颜色,24952,0
paizuri,乳交,24940,1
multicolored clothes,五彩衣服,24897,0
grey shirt,灰色衬衫,24890,0
strap slip,吊带滑落,24852,0
red neckerchief,红领巾,24801,0
finger to mouth,手指放在嘴上,24750,0
licking,舔,24709,0
close-up,特写镜头,24595,0
close up,特写镜头,24595,0
puffy nipples,浮肿的乳头,24570,1
short hair with long locks,长发短发,24495,0
striped thighhighs,条纹长筒袜,24494,0
extra ears,额外的耳朵,24457,0
snow,雪,24428,0
tsurime,吊眼,24410,0
by Alphonse Mucha,阿尔方斯·穆查,24380,0
androgynous,雌雄同体,24280,0
buckle,锁扣,24276,0
black necktie,黑色领带,24257,0
scar on face,脸上的疤痕,24244,0
french braid,法式辫子,24242,0
striped legwear,条纹裤袜,24198,0
red jacket,红色夹克,24132,0
white border,白色边框,24126,0
full moon,满月,24117,0
neck bell,颈铃,24093,0
upskirt,超短裙,24043,0
eye contact,眼神交流,24014,0
face,脸,24002,0
komeiji koishi,komeiji 恋石,23981,0
two-tone background,双色调背景,23940,0
forehead,前额,23903,0
pom pom (clothes),绒球（衣服）,23859,0
seiza,正坐,23794,0
areola slip,乳晕滑,23727,1
yellow bow,黄色蝴蝶结,23666,0
blue bikini,蓝色比基尼,23625,0
spoilers,剧透,23624,0
genderswap (mtf),性别交换（MTF）,23590,0
lens flare,镜头光晕,23585,0
pink flower,粉红色的花,23436,0
furry,福瑞,23385,1
gift,礼物,23347,0
by Alfred Sisley,阿尔弗雷德·西斯利,23320,0
armlet,臂环,23185,0
shameimaru aya,羞丸绫,23086,0
pink nails,粉色指甲,23061,0
between legs,两腿之间,23055,0
spikes,尖刺,23052,0
pendant,吊坠,23043,0
abyssal ship,深海船,23040,0
wading,蹚水,23031,0
hand on own face,手在自己的脸上,23005,0
side slit,侧开衩,22993,0
1other,性别不定的,22942,0
dual persona,双重人格,22931,0
handgun,手枪,22890,0
desk,桌子,22846,0
wooden desk,桌子,22846,0
camisole,吊带背心,22841,0
hololive english,hololive 英语,22766,0
masturbation,手淫/自慰,22662,1
alcohol,酒,22552,0
brown gloves,棕色手套,22542,0
plate,碟子,22509,0
restrained,四肢拘束,22447,0
k-on!,k-on!,22410,0
green bow,绿色蝴蝶结,22382,0
ribbed sweater,罗纹毛衣,22335,0
cross-laced footwear,交叉系带鞋,22307,0
after sex,做爱后,22294,1
broom,扫帚,22293,0
handjob,手淫/打飞机,22274,1
legjob,腿交,22274,0
faceless,不露面,22248,0
sleeves rolled up,袖子卷起,22202,0
o-ring,o型环,22199,0
skin fang,皮芳,22180,0
curvy,丰满的,22176,0
voluptuous,性感丰满,22176,0
curvaceous,曲线优美,22176,0
curvy female,曲线优美的女性,22176,0
santa hat,圣诞帽,22151,0
spoken heart,说话的心,22108,0
heavy breathing,沉重的呼吸,22086,0
ball,球,22079,0
hair scrunchie,发箍,21996,0
maid apron,女仆围裙,21990,0
breast hold,抱胸,21957,1
drinking glass,水杯,21937,0
eyeshadow,眼影,21871,0
fujiwara no mokou,fujiwara no mokou,21848,0
horse tail,马尾,21784,0
grey skirt,灰色裙子,21746,0
personification,拟人化,21737,0
persona,角色,21708,0
headwear removed,头饰已移除,21705,0
low ponytail,低马尾辫,21659,0
reisen udongein inaba,reisen udongein inaba,21643,0
doujin cover,同人封面,21622,0
cowgirl position,骑乘位,21613,0
machinery,机械,21583,0
forest,森林,21579,0
dress lift,掀起裙摆,21572,0
red gloves,红色手套,21564,0
clenched hands,握紧的手,21546,0
tray,托盘,21530,0
headset,耳机,21518,0
by Fabian Perez,法比安·佩雷斯,21440,0
partially submerged,部分淹没,21371,0
tanlines,晒痕,21366,0
cropped legs,短腿,21333,0
jpeg artifacts,jpeg 工件,21332,0
zipper,拉链,21290,0
high heel boots,高跟鞋,21279,0
floating,浮动,21246,0
floating hair,浮动的头发,21246,0
smoke,烟雾,21181,0
legs up,双腿向上,21136,0
backlighting,逆光,21132,0
realistic lighting,真实光照,21132,0
soft lighting,柔和光照,21132,0
ray tracing,光线追踪,21132,0
wide hips,宽臀,21100,0
pencil skirt,铅笔裙,21064,0
fish,鱼,21051,0
low-tied long hair,低扎长发,21024,0
blue headwear,蓝色头饰,21008,0
single glove,单只手套,21000,0
sweater vest,毛衣背心,21000,0
lyrical nanoha,抒情的纳米叶,20981,0
hong meiling,洪美玲,20977,0
large pectorals,大胸,20958,0
hair rings,发圈,20938,0
pink skirt,粉色裙子,20871,0
half updo,半髻,20844,0
neon genesis evangelion,新世纪福音战士,20843,0
reflection,镜像/倒影,20841,0
flying,飞行,20835,0
highleg leotard,高开叉紧身连衣裤,20827,0
hood up,戴起兜帽,20761,0
spot color,专色,20747,0
panties under pantyhose,连裤袜下的内裤,20745,1
nontraditional miko,非传统巫女,20727,0
kemonomimi mode,kemonomimi模式,20724,0
sailor dress,水手服,20684,0
by Gustave Courbet,古斯塔夫·库尔贝,20670,0
arm behind back,手臂在背后,20650,0
freckles,雀斑,20650,0
starry sky,星空,20641,0
clothed sex,穿着衣服做爱,20627,1
white bra,白色文胸,20617,0
akemi homura,明美小焰,20582,0
asymmetrical legwear,不对称裤装,20565,0
holding book,拿着书,20435,0
happy birthday,生日快乐,20430,0
arm at side,侧臂,20414,0
tearing up,撕毁,20405,0
sleeves past fingers,袖子过指,20381,0
brown background,棕色背景,20380,0
colored sclera,彩色巩膜,20362,0
red bikini,红色比基尼,20358,0
long fingernails,长指甲,20321,0
!,！,20268,0
santa costume,圣诞老人服装,20263,0
garter belt,吊袜带,20241,0
strapless leotard,无肩带紧身衣,20240,0
6+boys,6+男孩,20218,0
dual wielding,双持,20199,0
cuffs,袖口,20153,0
by Zaha Hadid,扎哈·哈迪德,20150,0
hands,手,20133,0
by Jean-Léon Gérôme,Jean-Léon Gérôme,20130,0
red-framed eyewear,红框眼镜,20129,0
rain,雨,20126,0
komeiji satori,komeiji satori,20123,0
blue nails,蓝色指甲,20076,0
fingering,用指摸弄,20072,1
bubble,泡泡,20060,0
puffy long sleeves,蓬松的长袖,20037,0
epaulettes,肩章,20028,0
innertube,游泳圈,20008,0
walking,步行,19998,0
crossdressing,变装,19978,0
suzumiya haruhi no yuuutsu,凉宫春日的忧郁,19946,0
frilled bikini,褶边比基尼,19944,0
ribbon-trimmed sleeves,丝带边袖,19878,0
fate/extra,命运/额外,19843,0
teacup,茶杯,19843,0
halloween,万圣节,19829,0
naughty face,顽皮的脸,19816,0
idolmaster shiny colors,偶像大师闪亮的颜色,19795,0
out of frame,出帧,19795,0
contrapposto,均衡构图的,19788,0
cropped jacket,短款夹克,19780,0
safari jacket,旅行夹克,19780,0
pixel-perfect duplicate,像素完美的副本,19770,0
legs apart,双腿分开,19747,0
kaname madoka,要小圆,19709,0
dragon horns,龙角,19707,0
dragon on the background,龙背景,19707,0
thong,丁字裤,19660,0
by Carl Larsson,卡尔·拉森,19660,0
cake,蛋糕,19557,0
clothed female nude male,穿衣女和裸体男,19451,1
arm behind head,手臂放在脑后,19441,0
oni horns,鬼角,19421,0
world witches series,世界女巫系列,19413,0
condom,避孕套,19387,1
pink ribbon,粉红丝带,19374,0
saigyouji yuyuko,西行寺优优子,19358,0
short ponytail,短马尾,19349,0
bowl,碗,19313,0
curly hair,卷发,19264,0
veins,静脉,19253,0
denim shorts,牛仔短裤,19235,0
hat ornament,帽饰,19235,0
rape,强奸,19225,1
demon wings,恶魔之翼,19197,0
black wings,黑色的翅膀,19189,0
beads,珠子,19176,0
pokemon swsh,宠物小精灵 swsh,19147,0
green background,绿色背景,19116,0
white pantyhose,白色连裤袜,19070,0
black-framed eyewear,黑框眼镜,19060,0
purple background,紫色背景,19037,0
one-hour drawing challenge,一小时绘画挑战,19027,0
resolution mismatch,分辨率不匹配,18993,0
spread pussy,掰穴,18979,1
knee up,膝盖向上,18966,0
cumdrip,精液溢出,18963,1
school bag,书包,18954,0
:q,舔嘴唇,18882,0
lolita fashion,洛丽塔时尚,18866,0
fur collar,毛领,18857,0
sun hat,太阳帽,18855,0
holding phone,拿着电话,18851,0
doggystyle,狗爬后入式,18845,0
pauldrons,肩铠,18835,0
blue shorts,蓝色短裤,18756,0
empty eyes,空洞的眼睛,18721,0
gym uniform,运动体操服,18690,0
black sailor collar,黑色水手领,18686,0
spoken ellipsis,口语省略号,18684,0
under-rim eyewear,带框眼镜,18668,0
4boys,4个男孩,18664,0
long legs,大长腿,18649,0
third-party edit,第三方编辑,18581,0
shiny clothes,光泽的衣服,18571,0
by Mary Cassatt,玛丽·卡萨特,18570,0
toned,美体,18568,0
pocket,口袋,18547,0
cum in mouth,射在嘴里,18540,1
goggles on head,头戴护目镜,18531,0
bulge,迷之突起,18517,0
pink shirt,粉色衬衫,18503,0
jitome,轻蔑的眼神,18498,0
outside border,境外,18492,0
new year,新年,18474,0
hand on another's head,手放在别人的头上,18468,0
topless male,裸照男,18459,1
skull,头骨,18458,0
blue flower,蓝花,18406,0
crying with eyes open,睁眼哭泣,18396,0
purple skirt,紫色裙子,18351,0
monster,怪物,18347,0
kaga (kancolle),加贺 (kancolle),18336,0
hand in own hair,手牵自己的头发,18324,0
sunset,日落,18308,0
science fiction,科幻小说,18284,0
inubashiri momiji,犬走红叶,18240,0
green dress,绿色连衣裙,18227,0
spear,矛,18227,0
outline,角色形象描边,18220,0
by Sandro Botticelli,桑德罗·波提切利,18220,0
by Daniel Ridgway Knight,丹尼尔·里奇韦·奈特,18210,0
shield,盾牌,18171,0
by Joaquín Sorolla,约阿金·索罗拉,18160,0
futanari,扶ta/雌雄同体,18130,0
futa,扶ta,18130,1
toenails,脚趾甲,18129,0
thighband pantyhose,绑腿连裤袜,18102,0
+ +,+ +,18099,0
hands on hips,双手叉腰,18099,0
alternate breast size,备用胸部尺寸,18097,1
older,较旧的,18082,0
emphasis lines,强调线,18037,0
v arms,v 武器,18021,0
meme,模因,18014,0
buruma,日式运动短裤,18003,0
skeb commission,skeb 委员会,17989,0
female masturbation,女性自慰,17931,1
light blush,脸微红,17910,0
frilled shirt collar,褶边衬衫领,17896,0
frilled apron,褶边围裙,17860,0
asymmetrical hair,不对称的头发,17789,0
o o,哦,17784,0
tied hair,扎起的头发,17718,0
,,17703,0
running,奔跑,17671,0
breast squeeze,挤奶,17613,1
dog,狗,17595,0
high-waist skirt,高腰半身裙,17590,0
striped bikini,条纹比基尼,17579,0
competition swimsuit,比赛泳衣,17566,0
long skirt,长裙,17558,0
animal hands,动物手,17553,0
white sleeves,白袖,17532,0
ice,冰,17531,0
princess connect!,公主连接！,17507,0
minigirl,迷你女孩,17468,0
by Andy Warhol,安迪·沃霍尔,17460,0
teddy bear,泰迪熊,17455,0
angel wings,天使之翼,17415,0
legs together,双腿并拢,17415,0
watch,手表,17410,0
track jacket,运动夹克,17386,0
black serafuku,黑色水手服,17344,0
head rest,头枕,17271,0
dog tail,狗尾巴,17246,0
ass grab,抓屁股,17184,1
folded ponytail,折叠马尾辫,17151,0
turret,舰炮,17124,0
hat removed,帽子取下,17120,0
bespectacled,戴眼镜的,17118,0
toaru majutsu no index,toaru majutsu 无索引,17090,0
mole on breast,胸部上有痣,17080,1
blue theme,蓝色主题,17073,0
tress ribbon,发丝带,17054,0
impossible clothes,不可能的衣服,17043,0
blue footwear,蓝色鞋,17032,0
popsicle,冰棒,16977,0
paw pose,爪子姿势,16967,0
gold trim,金色饰边,16951,0
by Kehinde Wiley,可海恩德·维里,16950,0
by Alfred Eisenstaedt,阿尔弗莱德·艾森塔斯特,16940,0
white skin,白皮肤,16938,0
by Gustav Klimt,古斯塔夫·克里姆特,16890,0
faceless male,不露面的男性,16879,0
ghost,鬼魂幽灵,16876,0
detailed finger,精细的手指,16876,0
detailed fingers,精细的手指,16876,0
detailed hand,精细的手,16876,0
detailed hands,精细的手,16876,0
pouch,腰带侧面的小袋子,16875,0
red scarf,红围巾,16872,0
rabbit,兔子造型,16867,0
shawl,披肩,16854,0
poke ball,戳球,16836,0
purple bow,紫色蝴蝶结,16815,0
single earring,单耳环,16780,0
by Dante Gabriel Rossetti,丹特·加布里埃尔·罗塞蒂,16780,0
white pupils,白瞳,16779,0
sarashi,裹胸布,16760,0
plump,丰腴的,16740,0
by Tom Thomson,汤姆·汤姆森,16720,0
source request,源请求,16674,0
brown skirt,棕色裙子,16672,0
knees together feet apart,双膝并拢双脚分开,16654,0
yukata,浴衣,16624,0
hand in pocket,手放在口袋里,16612,0
cigarette,香烟,16576,0
bow (weapon),弓（武器）,16528,0
white sailor collar,白色水手领,16509,0
hand between legs,双腿之间的手,16501,0
twins,双胞胎,16447,0
hair down,头发下来,16437,0
sheathed,入鞘的,16421,0
age difference,年龄差,16407,0
by Edgar Degas,埃德加·德加,16360,0
