en,cn,count,r18
kyo-hei (kyouhei),京平 (kyouhei),123,0
life vest,救生衣,123,0
mahjong table,麻将桌,123,0
manjirou (manji illust),万次郎 (manji illust),123,0
mao (6r),毛 (6r),123,0
matsuda yasuke,松田康介,123,0
mature (kof),成熟 (kof),123,0
midorikawa ryuuji,绿川龙二,123,0
miko embrace,巫女拥抱,123,0
minami (apricot tea),南（杏茶）,123,0
misha arsellec lune,misha arsellec lune,123,0
miz 003,米兹 003,123,0
mofumofu channel,mofumofu频道,123,0
monk (sekaiju),和尚（sekaiju）,123,0
monobe tsukuri,物部作,123,0
mooncake,月饼,123,0
moorina,穆里纳,123,0
multiple cats,多只猫,123,0
mutsu (azur lane),陆奥（碧蓝航线）,123,0
myoukou kai ni (kancolle),myoukou kai ni (kancolle),123,0
namatyoco,namatyoco,123,0
nattororo,纳托罗罗,123,0
navy,海军,123,0
nazuka (mikkamisaki),nazuka（三上岬）,123,0
neviril,奈韦利尔,123,0
nishimi shin,西见新,123,0
noir,黑色,123,0
ompf,功放,123,0
osamu yagi,八木修,123,0
oumi neneha,欧米尼尼哈,123,0
paneled background,镶板背景,123,0
pecha berry,桃子,123,0
pectoral lift,胸部提升,123,0
picter,图片,123,0
pinky to mouth,小指到嘴里,123,0
puka puka,普卡普卡,123,0
range finder,测距仪,123,0
reina (black spider),雷纳（黑蜘蛛）,123,0
reppuu (kancolle),雷普 (kancolle),123,0
rukako,rukako,123,0
sagae haruki,sagae haruki,123,0
saikyou ginga ultimate zero ~battle spirits~,saikyou ginga 终极零~战斗精神~,123,0
sand cat print,沙猫印花,123,0
sasahiro,笹广,123,0
sato imo,佐藤海事,123,0
savi (byakushimc),萨维（byakushimc）,123,0
september,九月,123,0
sibata maru,司巴塔丸,123,0
sovetskaya belorussiya (azur lane),sovetskaya belorussiya (azur Lane),123,0
spiked belt,尖刺带,123,0
surge (pokemon),激增（口袋妖怪）,123,0
swapnote,交换笔记,123,0
tombow mono,汤弓单声道,123,0
touzai (poppin phl95),头仔（poppin phl95）,123,0
trish (devil may cry),翠西（恶魔可能会哭泣）,123,0
truss,桁架,123,0
tsukamoto kensuke,冢本健介,123,0
twitch plays pokemon,抽搐玩口袋妖怪,123,0
utsugi kotoko,优木琴子,123,0
vanillaware,香草,123,0
wrapped bento,包好的便当,123,0
yakult,养乐多,123,0
yamagami karuta,山神纸牌,123,0
yamuraiha,山村叶,123,0
yofukashi,与福桥,123,0
ys viii lacrimosa of dana,ys viii 布施之泪,123,0
yuri seo,尤里 seo,123,0
yuuka (o.t.kingdom),yuuka (otkingdom),123,0
yuutarou (fukiiincho),yuutarou（吹井印町）,123,0
zero-theme,零主题,123,0
zhuore zhi hen,着热之痕,123,0
zihad,吉哈德,123,0
zooming in,放大,123,0
zuikaku (the wind's true name) (azur lane),zuikaku (风的真名) (azur Lane),123,0
00 gundam,00高达,122,0
agonasubi,agonasubi,122,0
akabane youko,赤羽洋子,122,0
akame (akame ga kill!),akame (akame ga kill!),122,0
anglerfish costume,琵琶鱼服装,122,0
archer (pokemon),弓箭手（口袋妖怪）,122,0
areola piercing,乳晕穿孔,122,1
aron,亚伦,122,0
athena cykes,雅典娜赛克斯,122,0
ayakase riberi,绫濑里贝里,122,0
ayatsuki sugure,绫月 sugur,122,0
balrog (street fighter),炎魔（街头霸王）,122,0
bat ornament,蝙蝠饰品,122,0
bear hat,熊帽,122,0
blazblue: cross tag battle,blazblue：交叉标签战,122,0
branded,烙印,122,0
brown thoroughbred (kemono friends),棕色纯种马 (kemono 朋友),122,0
cherrim,樱桃,122,0
chipp zanuff,奇普·扎努夫,122,0
ciel sacred,神圣的 122,122,0
cocoon (loveririn),茧 (loveririn),122,0
cottonee,棉衣,122,0
creat,创建,122,0
crotch stomping,胯部跺脚,122,0
crotchless leotard,无裆紧身衣,122,0
cyborg 009,半机械人 009,122,0
dacchi,达基,122,0
dangling,悬空,122,0
dark jeanne,黑暗的珍妮,122,0
demento,痴呆,122,0
eerr,错误,122,0
eguchi sera,江口血清,122,0
energy tank,能量罐,122,0
exion (neon),外离子（氖）,122,0
faicha,法查,122,0
frilled coat,褶边大衣,122,0
fujisaka lyric,藤坂歌词,122,0
fur-trimmed vest,毛边背心,122,0
gohei (aoi yuugure),gohei (aoi yuugure),122,0
gravure swimsuit (idolmaster),凹版泳装 (idolmaster),122,0
gundam card builder,高达卡片制造商 122,122,0
hajimete no gal,hajimete no gal,122,0
hakuleg,哈库勒格,122,0
hanasaki mahiru,花崎真昼,122,0
hanetu,哈内图,122,0
harunoibuki,春吹,122,0
herensuge girls academy school uniform,herensuge 女子学院校服,122,0
hinoru saikusa,柴草日诺鲁,122,0
i-la,我拉,122,0
ikeda masateru,池田胜,122,0
inon,非农,122,0
inugami-ke no ichizoku pose,犬神家一族姿势122,122,0
is (kamen rider 01),是 (假面骑士 01),122,0
john (nakoto),约翰（nakoto）,122,0
kagerou days (vocaloid),影楼天 (vocaloid),122,0
kagura nana,神乐奈奈,122,0
kamen rider black rx (series),假面骑士black rx(系列),122,0
karasawa-40,karasawa-40,122,0
kariya (mizore),刈谷（米佐尔）,122,0
kashiwaba tomoe,柏叶友,122,0
kayumidome,kayumidome,122,0
kimura shigetaka,木村重孝,122,0
kissing nose,亲吻鼻子,122,0
koru koruno,koru koruno,122,0
kumichou (kumichoubox),kumichou (kumichoubox),122,0
lexington (cv-16) (warship girls r),列克星敦 (cv-16) (军舰少女 r),122,0
leysritt (fate),莱斯特（命运）,122,0
mami (apsaras),妈妈（飞天）,122,0
mappe (778exceed),马佩 (778 超过),122,0
maryland (kancolle),马里兰州 (kancolle),122,0
matsuno chifuyu,松野千冬,122,0
mime jr.,小哑剧,122,0
mismatched earrings,不匹配的耳环,122,0
miso (misomiso 154),味噌（味噌 154）,122,0
moudoku (decopon3rd),moudoku (decopon3rd),122,0
mugen gakuen school uniform,mugen 学园校服,122,0
muscle car,肌肉车,122,0
nagato yuki (cosplay),长门由纪（角色扮演）,122,0
national basketball association,全国篮球协会,122,0
natsuki yuu (amemizu),夏树优（雨水）,122,0
nemu (nora),nemu (诺拉),122,0
nene (sengoku musou),内内（战国无双）,122,0
nihei tsutomu,nihei tsutomu,122,0
nikki (swapnote),nikki (swapnote),122,0
notora,诺托拉,122,0
okazaki takeshi,冈崎武,122,0
oozon (ozon),oozon (臭氧),122,0
oversized flower,超大花,122,0
parfaitlate,冻糕,122,0
pill hair ornament,丸发饰,122,0
plaid pillow,格子枕头,122,0
pochadon,波沙冬,122,0
porco galliard,猪鸡,122,0
pram (phantom kingdom),婴儿车（幻影王国）,122,0
qin (7833198),秦 (7833198),122,0
raisa pottgen,赖莎·波特根,122,0
robin (dc),知更鸟（直流）,122,0
ryuu ga gotoku 0,ryuu ga gotoku 0,122,0
saki (ar tonelico),saki (ar tonelico),122,0
sandshrew,沙鼩,122,0
sasaki sakiko,佐佐木咲子122,122,0
shigureteki,shigureteki,122,0
shihou matsuri,食后祭,122,0
shin sakura taisen,新樱花大战122,122,0
shinonoko,筱之子,122,0
shishidou akiha,志士堂秋叶,122,0
sonjow4,宋乔4,122,0
souya ichika,一香宗也,122,0
spy (tf2),间谍 (tf2),122,0
stag beetle,锹形虫,122,0
star panties,明星内裤,122,1
star wars: the clone wars,星球大战：克隆人战争,122,0
studded gloves,铆钉手套,122,0
sudachips,苏达芯片,122,0
sue (grandia),起诉（格兰迪亚）,122,0
sukkirito (rangusan),sukkirito (rangusan),122,0
takita (takita3411),泷田 (takita3411),122,0
tashigi,扎木,122,0
tia-chan,tia-chan,122,0
togruta,托格鲁塔人（星球大战中的外星人）,122,0
tsubaki tsubaru,椿椿,122,0
tsuki suigetsu,月水月,122,0
tsuzuri (tu-san house),tsuzuri（土山家）,122,0
two-tone bra,两色文胸,122,0
two-tone pants,两色裤子,122,0
united states army,美国军队,122,0
utx school uniform,utx 校服,122,0
vyn richter (tears of themis),文·里希特（忒弥斯之泪）,122,0
wapokichi,wapokichi,122,0
warlock (granblue fantasy),术士（碧蓝幻想）,122,0
warrior (final fantasy),战士（最终幻想）,122,0
wasp,黄蜂,122,0
wendi (nanoha),文迪 (nanoha),122,0
wet shorts,湿短裤,122,0
whitem (whiteemperor2020),怀特姆（whiteemeror2020）,122,0
woollen cap,羊毛帽,122,0
z1 leberecht maass (azur lane),z1 leberecht maass（碧蓝航线）,122,0
absolute duo,绝对二人组,121,0
ace of clubs,俱乐部王牌,121,0
aina ardebit,艾娜借记,121,0
akanesanzou,茜三藏,121,0
alice girls shiny heart,爱丽丝女孩闪亮的心,121,0
aqua hoodie,水色连帽衫,121,0
aria (sister princess),咏叹调（妹妹公主）,121,0
armored aircraft carrier oni,装甲航空母舰鬼,121,0
asagao minoru,朝颜小露,121,0
ashita no nadja,ashita no nadja,121,0
astg,astg,121,0
asymmetrical arms,不对称臂,121,0
azuma lim,阿祖玛林,121,0
barre,巴里（芭蕾练习中使用的扶手）,121,0
beast,野兽,121,0
bebinn,贝宾,121,0
black overalls,黑色工作服,121,0
blue mittens,蓝色连指手套,121,0
broken bottle,破瓶,121,0
carry me,带我,121,0
castanets,响板,121,0
chin gero,下巴,121,0
clima-tact,天候棒（海贼王娜美的武器）,121,0
cocoperino,椰子,121,0
corona timir,电晕蒂米尔,121,0
creepy eyes,令人毛骨悚然的眼睛,121,0
crusch karsten,克鲁施卡斯滕,121,0
cure scarlet,治愈猩红,121,0
digdug006,挖掘006,121,0
drifting,漂移,121,0
era (erasion),时代（擦除）,121,0
fake box art,假盒子艺术,121,0
feower (granblue fantasy),feower（碧蓝幻想）,121,0
finger cots,指套,121,0
firewatch (arknights),看火人（方舟）,121,0
flaaffy,松软的,121,0
following,关注,121,0
ge xi,葛西,121,0
ginzuki ringo,银月林果,121,0
glowing earrings,发光耳环,121,0
glowing hands,发光的手,121,0
god gundam,神高达121,121,0
godzilla: king of the monsters,哥斯拉：怪兽之王,121,0
grail,圣杯,121,0
guncannon,大炮,121,0
haitekudasai takamine-san,haitekudasai 高岭山,121,0
harau,哈劳,121,0
haru (tsuritama),春（tsuritama）,121,0
harumaki,春卷,121,0
hase neet,哈斯尼特,121,0
haseo (.hack//),haseo (.hack//),121,0
heavyrain (arknights),大雨（方舟）,121,0
hibi89,hibi89,121,0
hiro hiroki,弘树,121,0
holding mushroom,拿着蘑菇,121,0
honma (honmatomohiro),本间 (honmatomohiro),121,0
igni tion,点火,121,0
im (badmasa),我（巴德马萨）,121,0
imaishi hiroyuki,今石博之,121,0
jet black,墨黑色,121,0
jeto (jetopyon),杰托（jetopyon）,121,0
kaninn,卡宁,121,0
kasumi komo,霞小毛,121,0
kawaraya a-ta,川屋a-ta,121,0
kay yu,凯宇,121,0
key in head,钥匙在头上,121,0
kibellin,基贝林,121,0
kin niku,金肉,121,0
kipi-san,基皮山,121,0
kiriyama,桐山,121,0
kizaki (volvox),木崎（沃尔沃）,121,0
kohshibasaki,越柴崎,121,0
kokono coco,可可可可,121,0
kozume kenma,kozume 健马,121,0
ksvk (girls' frontline),ksvk（女子前线）,121,0
kubo tite,久保泰特,121,0
kuroki tsutomu,黑木 tsutomu,121,0
la-na,拉娜,121,0
langley1000,兰利1000,121,0
lexaiduer,词汇表,121,0
li meiling,李美玲,121,0
luca truelywaath,卢卡真正地,121,0
m1 garand,m1 加兰德,121,0
macaw,金刚鹦鹉,121,0
madaraki fran,圆木法兰西,121,0
matty (zuwzi),马蒂（zuwzi）,121,0
maya (azur lane),玛雅（碧蓝航线）,121,0
meat day,肉日,121,0
meiko (vocaloid3),meiko (vocaloid3),121,0
meimi k,美美k,121,0
merii (mazohaha),merii (mazohaha),121,0
metal crab (arknights),金属蟹 (arknights),121,0
mia taylor,米娅·泰勒,121,0
midoribox,midoribox,121,0
misawa maho,三泽真帆,121,0
mishiro (andante),三代（行板）,121,0
misty lake,迷雾湖,121,0
miwa mitsune,三轮光,121,0
mix (aquarion),混合（水族馆）,121,0
mochi (mochi444420),麻糬 (mochi444420),121,0
moketto,莫克托,121,0
mona lisa,蒙娜丽莎,121,0
monster musume no oisha-san,魔物娘的 oisha-san,121,0
morncolour,晨光色,121,0
motivator,激励,121,0
mtyy,mtyy,121,0
mzh,mzh,121,0
nanonin,纳宁,121,0
naop (anything),naop（任何东西）,121,0
natsuk,纳苏克,121,0
noumin,努敏,121,0
nuqura,努库拉,121,0
nyanmilla,尼亚米拉,121,0
orochimaru (naruto),大蛇丸（火影忍者）,121,0
otonari,音成,121,0
pain-lucky777,痛苦幸运777,121,0
pardofelis (honkai impact),pardofelis (崩坏),121,0
pic postcard,图片明信片,121,0
pinsir,针西尔,121,0
piroshiki123,肉酱123,121,0
pixel (yuxian),像素（玉县）,121,0
pixiv fantasia revenge of the darkness,pixiv 幻想曲 黑暗的复仇,121,0
pocketland,袖珍乐园,121,0
potaaju,波塔朱,121,0
pug,哈巴狗,121,0
qunqing,群青,121,0
ramie (ramie541),苎麻 (ramie541),121,0
rapid punches,快速出拳,121,0
rednian,瑞典语,121,0
reverse footjob,反向 脚交,121,1
rikka (holostars),rikka（全息星）,121,0
rizento,里森托,121,0
rugo,鲁戈,121,0
safety razor,安全剃须刀,121,0
sakenomi (cookie),清酒（饼干）,121,0
salmon run,鲑鱼跑,121,0
santana (jojo),桑塔纳 (jojo),121,0
saryuu (iriomote),saryuu（西表）,121,0
satsuki (miicat),小月 (miicat),121,0
serah farron,塞拉法伦,121,0
shima (wansyon144),岛 (wansyon144),121,0
shiromochi sakura,白持樱花,121,0
smite,惩戒,121,0
son of droid (mechanical buddy universe),机器人之子（机械伙伴宇宙）,121,0
spawnfoxy,spawnfoxy,121,0
spring (object),弹簧（对象）,121,0
stormtrooper,帝国冲锋队（星球大战）,121,0
striped bandeau,条纹抹胸,121,0
sunday silence (racehorse),周日沉默（赛马）,121,0
switzerland (hetalia),瑞士（黑塔利亚）,121,0
taiga takeru,针叶林,121,0
takotsu,章鱼,121,0
theta (ponkotsu works),theta (ponkotsu 作品),121,0
tiktok,抖音,121,0
ukumo uichi,乌云内一,121,0
ultraviolet light,紫外线灯,121,0
ursus empire logo,乌苏斯帝国标志,121,0
visor lift,遮阳板升降机,121,0
waist brooch,腰胸针,121,0
white gakuran,白学兰,121,0
window fog,窗雾,121,0
xiaosamiao,小三庙,121,0
xiaosan ye,小三叶,121,0
xiho (xi ho ),喜和（喜和）,121,0
yahiro (epicopeiidae),yahiro (epicopeiidae),121,0
yamai yuzuru,山井夕鹤,121,0
yamamoto akira,山本晃,121,0
yamane akira,山根晃,121,0
yoshimon,吉门,121,0
yukimaru217,雪丸217,121,0
yuuki sonisuke,优纪园助,121,0
yuyu (yuyuworks),yuyu (yuyuworks),121,0
216,216,120,0
air jordan 1,约旦航空 1,120,0
altar,祭坛,120,0
amano maya,天野玛雅,120,0
ame yamori,かかるり,120,0
animal-themed umbrella,动物主题雨伞,120,0
annie mei project,安妮梅项目,120,0
apple bunny,苹果兔,120,0
apron pull,围裙拉力,120,0
asatani tomoyo,朝谷智代,120,0
ayanakitori,绫音鸟,120,0
azami (kagerou project),azami（kagerou项目）,120,0
batgirl,蝙蝠女,120,0
belly dancing,肚皮舞,120,0
benimura karu,红村轻,120,0
bibi (love live!),比比（爱生活！）,120,0
black bracelet,黑色手链,120,0
bunny background,兔子背景,120,0
bunny ears prank,兔子耳朵恶作剧,120,0
c (neta),c (净额),120,0
castell,卡斯特尔,120,0
centiskorch,centiskorch,120,0
chainsword,锯刃（战锤40k）,120,0
chaldea logo,迦勒底标志,120,0
cherico,切里科,120,0
chikuwa (yurucamp),chikuwa (yurucamp),120,0
clivenzu,clivenzu,120,0
disembodied eye,无实体的眼睛,120,0
ein (cowboy bebop),ein（牛仔波普）,120,0
enterprise (warship girls r),企业（军舰少女R）,120,0
epic armageddon,史诗般的世界末日,120,0
erebus (azur lane),艾瑞布斯（碧蓝航线）,120,0
exeggutor,执行器,120,0
f-22 raptor,f-22 猛禽,120,0
fei fakkuma,飞发熊,120,0
frogsnake,蛙蛇,120,0
from argonavis,来自 argonavis,120,0
fujirin,藤林,120,0
fujita (condor),藤田（秃鹰）,120,0
fuju,富居,120,0
fuyuichi,冬一,120,0
game of thrones,权力的游戏,120,0
genryuusai maki,玄龙斋卷,120,0
ghost earrings,幽灵耳环,120,0
gins,杜松子酒,120,0
golbeza,戈尔贝扎,120,0
han'you no yashahime,han'you no yashahime,120,0
hapymaher,happymaher,120,0
heart lollipop,心棒棒糖,120,0
hidan (naruto),飞弹（火影忍者）,120,0
hiiro (alchemy stars),hiiro（炼金术之星）,120,0
hiro yoshinaka,吉中浩,120,0
hiyo kiki,喜洋琪琪,120,0
homaderi,homaderi,120,0
honeypot,蜜罐,120,0
hu sea,胡海,120,0
ichiryuu tsumiki,一龙 tsumiki,120,0
ikeda yasuhiro,池田康弘,120,0
in shopping cart,在购物车中,120,0
ina zuma,伊娜祖玛,120,0
ink stamp,墨水印章,120,0
inner moka,内摩卡,120,0
irisviel von einzbern (caster),irisviel von einzbern (施法者),120,0
jonya,乔尼亚,120,0
joukamachi no dandelion,城日町的蒲公英,120,0
junny,俊尼,120,0
jynx,jynx,120,0
kabayaki namazu,蒲烧生津,120,0
kagome misaki,戈薇美咲,120,0
kayanogura,茅仓,120,0
kazuhira miller,和平米勒,120,0
kiki (majo no takkyuubin) (cosplay),kiki (majo no takkyuubin) (cosplay),120,0
kildir,基尔迪尔,120,0
kiramarukou,kiramarukou,120,0
kkuem,kkuem,120,0
korisei,韩国,120,0
kosuke haruhito,春人光介,120,0
kotteri,科特里,120,0
kumamoto (bbtonhk2),熊本 (bbtonhk2),120,0
kurage1,库拉奇1,120,0
kurahana chinatsu,仓花七夏,120,0
kuroimori,黑森,120,0
kuronohana,黑花,120,0
l-elf,小精灵,120,0
lavelis,拉维利斯,120,0
lead white (tsurunoka),铅白（鹤之冈）,120,0
li xingke,李兴科,120,0
lie ren,谎言,120,0
machop,机甲,120,0
mad max,疯狂的最大值,120,0
madana (xesa7885),马达纳 (xesa7885),120,0
maetel,美泰,120,0
magical halloween,神奇的万圣节,120,0
mao (darker than black),毛（比黑色更黑）,120,0
maruti bitamin,马鲁蒂维生素,120,0
mega milk,超级牛奶,120,0
megami magazine deluxe,megami 杂志豪华版,120,0
meinya (made in abyss),meinya（深渊制造）,120,0
minahoshi taichi,minahoshi 太极,120,0
mishiro shinza,三城新座,120,0
miyabi (senran kagura),miyabi (闪乱神乐),120,0
mizushima asa,水岛 asa,120,0
morinaga kobato,森永小方,120,0
moth antennae,飞蛾触角,120,0
mousse (ranma 1/2),慕斯 (ranma 1/2),120,0
nae (rno),nae (rno),120,0
nakabeni yua,中红 yua,120,0
namusanbou,南无三宝,120,0
nigelungdayo,尼格隆达约,120,0
nyazui,丫嘴,120,0
ocha (popopogg),奥查（popopogg）,120,0
on banana,在香蕉上,120,0
oomasa teikoku,大正帝国,120,0
oomori (kswmr),大森 (kswmr),120,0
oosaki minato,大崎港,120,0
orga itsuka,奥加·伊斯卡,120,0
ox (baallore),牛（巴洛尔）,120,0
paladin (sekaiju),圣骑士 (sekaiju),120,0
palmon,帕蒙,120,0
pandora (p&d),潘多拉 (p&d),120,0
panzerkampfwagen panther,panzerkampfwagen panther,120,0
paralyzer,瘫痪者（银河战士）,120,0
pawn (dragon's dogma),典当（龙的教条）,120,1
pemu,佩姆,120,0
pkpokopoko3,pkpokopoko3,120,0
pochimaru (marumaru wanwan),pochimaru (丸丸丸丸),120,0
poipole,波极,120,0
purah,普拉,120,0
pushing down,向下推,120,0
r daneel olivaw,丹尼尔奥利瓦,120,0
reminiscence,回忆,120,0
reunion soldier (arknights),重聚士兵（方舟）,120,0
rezodwel,雷佐德韦尔,120,0
richou (zerozero1101),Richou (zerozero1101),120,0
