en,cn,count,r18
coffee cat,咖啡猫,184,0
dehya (genshin impact),dehya（原神影响）,184,0
delthea (fire emblem),delthea（火徽）,184,0
director chimera (spy x family),导演奇美拉（间谍 x 家族）,184,0
dobunezumi,dobunezumi,184,0
dolphin girl,海豚女孩,184,0
enoshima iki,江之岛领航,184,0
erhu,二胡,184,0
genkung,玄功,184,0
goat boy,山羊男孩,184,0
gooey (kirby),粘糊糊的（柯比）,184,0
grey serafuku,灰色水手服,184,0
head between pecs,胸肌之间的头部,184,0
himawari-san (character),Himawari-san（角色）,184,0
hinata ichi,一向雏田,184,0
hinomoto madoka,日野本圆,184,0
hinoshita akame,日下赤目,184,0
igarasy,伊加拉西,184,0
inayama,稻山,184,0
izumi masashi,泉正志,184,0
kaname junko,要纯子,184,0
kanemaki thomas,金卷托马斯,184,0
kasuga ayumu (haruhipo),春日步步 (haruhipo),184,0
kawaii boku to 142's (idolmaster),卡哇伊 boku to 142's (idolmaster),184,0
kitada mo,北田茂,184,0
kozou (rifa),kozou（里法）,184,0
kugimiya rie,钉宫理,184,0
kunifuto,国府,184,0
kuroi mato,黑井间藤,184,0
kusanagi kaoru,草薙薰184,184,0
lee (dragon garou),李（龙狼狗）,184,0
maria traydor,玛丽亚·特雷多,184,0
miyako (xxxbibit),宫古 (xxxbibit),184,0
momoi komomo,桃井小桃,184,0
no detached sleeves,没有分离的袖子,184,0
omucchan (omutyuan),omucchan (omutyuan),184,0
pink lady mage,粉红女士法师,184,0
plus sign,加号,184,0
queen's blade white triangle,女王之刃白色三角形,184,0
rope walking,绳索行走,184,0
rosary,念珠,184,0
rybiok,雷比奥克,184,0
serizawa akane,芹泽茜,184,0
sex ed,性教育,184,1
shachoo.,沙丘.,184,0
speckticuls,奇观,184,0
steenee,斯蒂尼,184,0
straw (stalk),稻草（茎）,184,0
suisen,遂森,184,0
suruga kreuz,骏河克鲁兹,184,0
swedish flag,瑞典国旗,184,0
tanabe kyou,田边镜,184,0
tekken tag tournament 2,铁拳标签锦标赛 2,184,0
terebi (shimizu1996),terebi (shimizu1996),184,0
teruyof,光辉,184,0
tokihama jirou,时滨次郎,184,0
tree of life,生命之树,184,0
ueno-san wa bukiyou,上野山 wa bukiyou,184,0
unadon,乌东,184,0
unname,未命名,184,0
utsurogi akira,utsurogi akira,184,0
warp pipe,经管,184,0
washington (azur lane),华盛顿（碧蓝航线）,184,0
white male swimwear,白色男泳装,184,0
will anthonio zeppeli,安东尼奥·齐佩利,184,0
yomako,洋子,184,0
yuki usagi (snowcanvas),yuki usagi（雪地帆布）,184,0
zacian,扎西安,184,0
abekawa,阿部川,183,0
adapted object,改编对象,183,0
akagi asahito,赤城旭人,183,0
anti-rain (girls' frontline),防雨（少女前线）,183,0
ape,类人猿,183,0
apricot sakuraba,杏樱叶,183,0
arnval,安瓦尔,183,0
axolotl,蝾螈,183,0
beige shorts,米色短裤,183,0
blueorca,蓝鲸,183,0
brave sword x blaze soul,勇者剑×烈焰之魂183,183,0
caspar von bergliez,卡斯帕·冯·贝格利兹,183,0
chiba mamoru,千叶守,183,0
chiharu (9654784),千春 (9654784),183,0
colonel sanders,桑德斯上校,183,0
cream cod,奶油鳕鱼,183,0
dasoku sentarou,大速仙太郎,183,0
feh (fire emblem heroes),feh（火徽英雄）,183,0
first high school uniform,第一套高中制服,183,0
flipping food,翻转食物,183,0
freezing (series),冷冻（系列）,183,0
fujii jun,藤井君,183,0
genocider shou,种族灭绝者 shou,183,0
goban,戈班,183,0
hand on own penis,用手抚摸自己的阴茎,183,1
history,历史,183,0
holding grenade,手榴弹,183,0
hung (arknights),挂（方舟）,183,0
i-203 (kancolle),i-203 (坎科尔),183,0
ikuta takanon,生田高音,183,0
k00s,k00s,183,0
kaai yuki,开由纪,183,0
karlwolf,卡尔沃尔夫,183,0
katari,卡塔利,183,0
katou hazuki,加藤叶月,183,0
kazune (baumkuchen),和音（年轮蛋糕）,183,0
kiss chart,亲吻图,183,0
kiyama harumi,木山晴美,183,0
kntrs (knyrs),kntrs (knyrs),183,0
koa (phrase),koa（短语）,183,0
kuromame (8gou),黑豆 (8gou),183,0
kyuri,千里,183,0
labrys (persona),实验室（角色）,183,0
legendary super saiyan,传说中的超级赛亚人,183,0
lucy (elfen lied),露西（精灵撒谎）,183,0
madara inosuke,斑伊之助,183,0
masaki aeka jurai,正树 aeka jurai,183,0
medjed (fate) (cosplay),medjed（命运）（角色扮演）,183,0
meipoi,美派,183,0
middle w,中间 w,183,0
misawa hiroshi,美泽弘,183,0
moe2021,萌王大会2021,183,0
morihito,森仁,183,0
naha78,那霸78,183,0
nanameda kei,nanameda kei,183,0
ni (221),你 (221),183,0
nike (0306),耐克 (0306),183,0
nishiuri warito,西剪warito,183,0
nogizaka haruka no himitsu,乃木坂 haruka no himitsu,183,0
onegai twins,奥尼盖双胞胎,183,0
phantasy star online,梦幻之星在线,183,0
pikacchi,皮卡奇,183,0
pinstripe legwear,细条纹裤袜,183,0
pixiv fantasia wizard and knight,pixiv 幻想曲巫师和骑士,183,0
poinsettia,一品红,183,0
pokemon gsc (prototype),口袋妖怪 gsc (原型),183,0
pokemon unite,口袋妖怪联合,183,0
raiden (raiden labo),雷电 (raiden labo),183,0
red wristband,红色腕带,183,0
rie petoriyacowa,里彼得里亚科瓦,183,0
salt (salty),盐（咸）,183,0
salt bae (meme),Salt bae（模因）,183,0
sitting on pillow,坐在枕头上,183,0
sokura (mochichitose),sokura (mochitose),183,0
step-siblings,继兄弟姐,183,0
tachikawa mushimaro,立川虫摩,183,0
tetra,利乐183,183,0
tougetsu gou,tougetsu gou,183,0
touyama eight,刀山八,183,0
tsuchimikado motoharu,土御门元春,183,0
tsukana (saba mizore),tsukana (saba mizore),183,0
umigraphics,umigraphics,183,0
undone bra,解开胸罩,183,0
unsfrau,联合国妇女署,183,0
vega (street fighter),维加（街头霸王）,183,0
wabi (wbsk),侘寂 (wbsk),183,0
womi,女人,183,0
xenomorph,异形,183,0
yakumo yukari (cosplay),八云由加里（角色扮演）,183,0
yoshioka chie,吉冈千惠,183,0
aiko (kanl),爱子 (kanl),182,0
aikura (twilight dusk),aikura（黄昏）,182,0
akino coto,秋野古藤,182,0
ankimo (tokino sora),ankimo (时野空),182,0
ariel (disney),爱丽儿（迪士尼）,182,0
astolfo (saber) (third ascension) (fate),astolfo（军刀）（第三次提升）（命运）,182,0
beanstalk (arknights),豆茎（方舟）,182,0
cezaria,切萨利亚,182,0
christmas sweater,圣诞毛衣,182,0
ciel phantomhive,夏尔幻影蜂巢,182,0
color ink (medium),彩色墨水（中）,182,0
cross mirage,交叉海市蜃楼,182,0
diddy kong,迪迪·康,182,0
dorothy west,多萝西·韦斯特,182,0
douki-kun (douki-chan),童机君 (douki-chan),182,0
elemental (creature),元素（生物）,182,0
garderobe uniform,卫衣制服,182,0
gunjou row,军州行,182,0
hakua ugetsu,白花月津,182,0
hanasaki miyabi,花崎雅,182,0
hatena yousei,哈特纳优生,182,0
hiei (yu yu hakusho),hiei (yu yu hakusho),182,0
highway,高速公路,182,0
hijikata-san (m.m),土方先生 (mm),182,0
hikichi sakuya,曳地咲也,182,0
holding gloves,拿着手套,182,0
indivisible,不可分割,182,0
isopod,等足类动物,182,0
jianmo sl,剑魔sl,182,0
kangoku kou,金国口,182,0
karibuchi hikari,卡里渊光,182,0
kayama kenji,kayama kenji,182,0
koharu rikka,小春立花,182,0
kosegawa shiromi,小濑川白见,182,0
ksk (semicha keisuke),ksk (semicha keisuke),182,0
kurasawa moko,仓泽茂子,182,0
majima yuki,真岛由纪182,182,0
mercy rabbit,仁慈兔,182,0
minarai zouhyou,minarai zouhyou,182,0
mind break,思想被玩坏崩坏,182,0
miyazawa kengo,宫泽健吾,182,0
natsuki (ukiwakudasai),夏树 (ukiwakudasai),182,0
noccu,无球菌,182,0
orochi itto,大蛇伊藤,182,0
pile bunker,桩仓,182,0
pine,松木,182,0
r.o.d the tv,拉杆电视,182,0
rogue titan,流氓泰坦,182,0
serika (swimsuit) (blue archive),serika (泳装) (蓝色档案),182,0
shigemiya kyouhei,重宫恭平,182,0
sofmap background,软图背景,182,0
spider tattoo,蜘蛛纹身,182,0
streetcar,电车,182,0
suomi kp/-31,苏米 kp/-31,182,0
swimsuit costume,泳装服装,182,0
tamute (2580rs),驯服（2580rs）,182,0
taurus mask,金牛座面具,182,0
tavern,酒馆,182,0
tayutama,鲇玉,182,0
teaching,教学,182,0
tehepero,一只手碰头，伸出舌头的可爱姿势,182,0
tetsuo,铁男,182,0
tionishia,意大利,182,0
torinari (dtvisu),托里纳里 (dtvisu),182,0
vista-tan,远景,182,0
vitarka mudra,维塔卡手印,182,0
wii remote,wii遥控器,182,0
wolf-chan (wataame27),狼瓒 (wataame27),182,0
xi gundam,xi高达,182,0
yakiniku,烤肉,182,0
yamabushi kunihiro,山伏国弘,182,0
yamanashi taiki,山梨大树,182,0
yamaori,山森,182,0
yoohi,悠喜,182,0
yuuri nayuta,勇利那由塔,182,0
zombie mogura,僵尸mogura,182,0
abu,阿布,181,0
agekichi (heart shape),agekichi（心形）,181,0
akagi shigeru,赤城茂,181,0
algerie (azur lane),阿尔及利亚（碧蓝航线）,181,0
alicia melchiott,艾丽西娅·梅尔奇奥特,181,0
anshinmama,安心妈妈,181,0
aoi kimi,葵君,181,0
armor removed,卸下装甲,181,0
aruka (alka p1),aruka (alka p1),181,0
aruya (flosrota),阿鲁亚 (flosrota),181,0
banchiku,万竹,181,0
boku no kokoro no yabai yatsu,boku no kokoro no yabai yatsu,181,0
breasts day,胸部日,181,1
buntaichou,彩蛋,181,0
cake hair ornament,蛋糕发饰,181,0
checkered headwear,格子头饰,181,0
chikage (sister princess),chikage（姐姐公主）,181,0
clyde s,克莱德 s,181,0
cogecha,科格查,181,0
cryokinesis,冰凌,181,0
delsaber,德尔萨伯,181,0
digging,考古挖掘,181,0
dogs: bullets & carnage,狗：子弹与屠杀,181,0
edogawa nao,江户川直,181,0
final fantasy tactics advance,最终幻想战术推进,181,0
fujioka haruhi,藤冈春日,181,0
gainoob,增益,181,0
gakky,盖奇,181,0
game cartridge,游戏卡带,181,0
glowing lines,发光线,181,0
gordie (pokemon),戈迪（口袋妖怪）,181,0
grand archer (elsword),大弓箭手（艾斯之剑）,181,0
harukaze unipo,春风unipo,181,0
hat loss,帽子损失,181,0
hiyohiyo,嗨嗨哟,181,0
holding magazine,控股杂志,181,0
horsea,马,181,0
houhou (black lack),侯侯（黑缺）,181,0
inari one (umamusume),稻荷一 (umamusume),181,0
inazuma japan,日本闪电,181,0
incoming pocky kiss,传入的百奇吻,181,0
inumori sayaka,猪森早香,181,0
junketsu duelion,junketsu决斗,181,0
knee to chest,膝盖到胸部,181,0
knight (ragnarok online),骑士（仙境传说在线）,181,0
kofune ushio,小船牛尾,181,0
kosuzume,小须目,181,0
kouzuki hajime,小月始,181,0
kuen (kuennn12),坤 (kuennn12),181,0
kuma (bloodycolor),kuma（血色）,181,0
kunabishi,国菱,181,0
kurokan (kokkyou oudan),kurokan (kokkyou oudan),181,0
kuroki rei,黑木玲,181,0
light persona,轻松的角色,181,0
machoke,大杂烩,181,0
majin tantei nougami neuro,魔人探亭 nougami 神经,181,0
manako,真菜子,181,0
masurao (sekaiju),masurao (sekaiju),181,0
mephistopheles (fate),梅菲斯特（命运）,181,0
mickey mouse ears,米老鼠耳朵,181,0
mikado shiina,天皇椎名,181,0
mimi houllier von schwarzlang,咪咪霍利尔冯施瓦茨朗,181,0
mokokiyo (asaddr),mokokiyo (asaddr),181,0
mokomoko yanakku,mokomoko yanakku,181,0
monaka curl,正中卷曲,181,0
nano (syoutamho),纳米 (syoutamho),181,0
nazu-na,nazuna,181,0
nekota susumu,nekota susumu,181,0
new york,纽约,181,0
nidai nekomaru,二代猫丸,181,0
omuretsu,御岳,181,0
one - kagayaku kisetsu e,一 - kagayaku kisetsu e,181,0
ootori tatta,大鸟塔塔,181,0
orchid,兰花,181,0
oshio (dayo),大尾 (dayo),181,0
pagong,巴贡,181,0
patting lap,拍圈,181,0
pokemon rgby (style),口袋妖怪 rgby (风格),181,0
project pochama,波查玛项目,181,0
pyotr (madoka magica),pyotr（魔法小圆）,181,0
rama (fate),拉玛（命运）,181,0
reia,雷亚,181,0
ring dream,圆梦,181,0
ryoutan,汤圆,181,0
ryuugazaki rei,龙之崎玲181,181,0
sakura nene,樱花nene,181,0
sannomiya shiho,三宫志保,181,0
sen no kiseki iv,千之轨迹 iv,181,0
sha wujing,沙五经,181,0
shioboi,shioboi,181,0
string around finger,绕指,181,0
suzune yuuji,铃音雄二,181,0
tachibana marika,tachibana marika,181,0
takaku toshihiko,高久俊彦,181,0
tasmanian devil ears,塔斯马尼亚恶魔耳朵,181,0
teranekosu,寺内科苏,181,0
test score (paper),考试成绩（纸）,181,0
thomas 8000,托马斯 8000,181,0
tony stark,托尼史塔克,181,0
touon,屯门,181,0
trim marks,修剪标记,181,0
tsuki no i-min,月之爱民,181,0
tsukuyo (gintama),月代（银魂）,181,0
tsunamayo,海啸,181,0
urabe mikoto,浦部美琴,181,0
wada sachiko,和田幸子,181,0
wamu (chartreuse),wamu（黄绿色）,181,0
yamamoto keigo,山本圭吾,181,0
yami kawaii,雅美卡哇伊,181,0
yuemanhuaikong,月满怀空,181,0
501st joint fighter wing,第501联合战斗机联队,180,0
achan (blue semi),achan（蓝色半）,180,0
admiral paru,帕鲁上将,180,0
ancient destroyer oni,古代驱逐舰鬼,180,0
anubis (monster girl encyclopedia),阿努比斯（怪物少女百科全书）,180,0
aoi tiduru,艾提杜鲁,180,0
arisa (shadowverse),阿里萨（shadowverse）,180,0
artist self-reference,艺术家自我参考,180,0
august,八月,180,0
ayul (ayulneri 92),阿尤尔 (ayulneri 92),180,0
banishment,流放,180,0
basa rutan,巴沙鲁坦,180,0
beedrill,钻床,180,0
bloom2425,绽放2425,180,0
boar mask,野猪面具,180,0
boku dake ga inai machi,boku dake ga inai machi,180,0
bowser jr.,小鲍泽,180,0
bras d'honneur,荣誉胸罩,180,0
cairngorm (houseki no kuni),凯恩戈姆 (houseki no kuni),180,0
caligula (game),卡里古拉（游戏）,180,0
catherine,凯瑟琳,180,0
cheytac m200,cheytac m200,180,0
chikage (kinokodou),chikage (kinokodou),180,0
chize,千泽,180,0
choborau nyopomi,choborau nyopomi,180,0
chris (konosuba),克里斯（konosuba）,180,0
clare (claymore),克莱尔（克莱莫）,180,0
cong1991,丛1991,180,0
covering head,盖头,180,0
dojikko pose,dojikko姿势,180,0
doll (ib),娃娃 (ib),180,0
domyoji karin,domyoji karin,180,0
dragon quest ix,勇者斗恶龙 ix,180,0
dreadtie,可怕的领带,180,0
emily stock,艾米丽股票,180,0
emiya alter,卫宫alter,180,0
entei,恩泰,180,0
fading border,褪色边框,180,0
faubynet,福比网,180,0
final fantasy type-0,最终幻想类型-0,180,0
firefly,发光球/灯,180,0
flash game,快闪游戏,180,0
fnc (girls' frontline),fnc（女子前线）,180,0
fuente,富恩特,180,0
fujibayashi sheena,富士林希娜,180,0
fukusuke hachi-gou,福助八合,180,0
fur bikini,毛皮比基尼,180,0
gangut dva (kancolle),gangut dva (kancolle),180,0
garuku,garuku,180,0
gen (black factory),gen（黑厂）,180,0
georgette lemare,乔其纱莱马尔,180,0
ginta,银塔,180,0
golden sun,金太阳,180,0
gotou moyoko,后藤莫代子,180,0
green hood,绿罩,180,0
groping motion,摸索动作,180,0
gusu,姑苏,180,0
haijin,海进,180,0
harukaze doremi,春风哆啦美,180,0
hata-tan (rui (hershe)),hata-tan (rui (hershe)),180,0
hazuki watora,叶月 watora,180,0
hi iro,嗨 iro,180,0
histoire,历史,180,0
hitotsuyanagi riri,一柳梨梨,180,0
hong bai,红白,180,0
hoshi ryouma,星龙马,180,0
hsin,新,180,0
ie (raarami),即（raarami）,180,0
inflatable whale,充气鲸鱼,180,0
kaede (shijie heping),枫（世杰和平）,180,0
kamiya yuu,神谷悠,180,0
kanke (yonkuma),kanke (yonkuma),180,0
karaage bou,卡拉奇布,180,0
katori (kancolle) (cosplay),katori (kancolle) (cosplay),180,0
katou shinobu,加藤忍者,180,0
katsurai yoshiaki,桂井义明,180,0
kentan (kingtaiki),kentan (kingtaiki),180,0
key frame,关键帧,180,0
kin'iro ryotei (umamusume),kin'iro ryotei (umamusume),180,0
knife in head,刀头,180,0
kokeshi,木芥子,180,0
konpaku youmu (cosplay),konpaku youmu (cosplay),180,0
koufuku graffiti,口福涂鸦,180,0
kung fu,功夫,180,0
kuramitsu mihoshi,仓光美星,180,0
kuromori yako,黑森矢子,180,0
kurono kurumu,黑野久留木,180,0
kurosususu,黑苏苏苏,180,0
kz oji,kz王子,180,0
lipstick ring,口红戒指,180,0
live for the funk,为放克而活,180,0
lomocya,洛莫西亚,180,0
loremaster (helltaker),loremaster（地狱猎手）,180,0
lowe (slow),低（慢）,180,0
mahoraba,马霍拉巴,180,0
make a contract,签订合同,180,0
mash kyrielight (swimsuit of perpetual summer ver.02),mash kyrielight(永夏泳装ver.02),180,0
mashu (control),mashu（控制）,180,0
masurao 2 (sekaiju),masurao 2 (sekaiju),180,0
mega man 2,巨人 2,180,0
mg mg,毫克毫克,180,0
million dreams (idolmaster),万梦（偶像大师）,180,0
minimaru,小丸,180,0
mizuno (okn66),美津浓 (okn66),180,0
mr.lime,石灰先生,180,0
multicolored hoodie,五彩连帽衫,180,0
namikaze minato,波风凑,180,0
nanbu kaguya,南部辉夜,180,0
natori youkai,名取妖怪180,180,0
negija,内吉亚,180,0
nikame,nikame,180,0
nishi yuuko,西优子,180,0
nogisaka kushio,乃坂栉尾,180,0
noise (tsuzuki),噪音 (tsuzuki),180,0
nukoyarou,核夜郎,180,0
nyanmaru,念丸,180,0
omutatsu,大越,180,0
orange border,橙色边框,180,0
pants under dress,裙子下的裤子,180,0
panzer,装甲,180,0
paparazzi,狗仔队,180,0
petrification,石化,180,0
postage stamp,邮票,180,0
public masturbation,公然手淫,180,1
quattro vageena,quattro vageena,180,0
quaxly,quaxly,180,0
rama (yu-light8),罗摩 (yu-light8),180,0
red panda tail,小熊猫尾巴,180,0
risutaru,立铃,180,0
robotics;notes,机器人技术；笔记,180,0
roger (guilty gear),罗杰（有罪装备）,180,0
ryuuta (msxtr),龙太 (msxtr),180,0
sasaki mutsumi,佐佐木睦美,180,0
sekihan,关半,180,0
selector wixoss,选择器 wixoss,180,0
sengoku saga,战国传奇,180,0
servant (danganronpa),仆人 (danganronpa),180,0
shijou saikyou no deshi ken'ichi,shijou saikyou no deshi ken'ichi,180,0
shinjiro,进次郎,180,0
shiraishi minoru,白石未成年人,180,0
shiroshisu,白酒,180,0
shumiko (kamenokoueki),shumiko (kamenokueki),180,0
shurelia (ar tonelico),shurelia (ar tonelico),180,0
single knee boot,单膝靴,180,0
sneaking,鬼鬼祟祟,180,0
spiked mace,尖刺狼牙棒,180,0
stalactite,钟乳石/石笋,180,0
sugimoto isao,杉本矶,180,0
sumeragi seisuke,sumeragi seisuke,180,0
sun print,太阳印花,180,0
superpig,超级猪,180,0
suzuame yatsumi,铃雨八海,180,0
tamanegiinyo,玉女阴阳,180,0
tamaoki benkyou,玉木弁乡,180,0
tentacle clothes,触手服,180,0
terumii,特鲁米,180,0
topia,乌托邦,180,0
treehouse,树屋,180,0
true tears,真实的眼泪,180,0
