en,cn,count,r18
grim (azur lane),严峻（碧蓝航线）,327,0
holding dildo,拿着假阳具,327,1
irohara mitabi,irohara mitabi,327,0
j@ck,j@ck,327,0
miles edgeworth,英里 Edgeworth,327,0
murakami yuichi,村上雄一,327,0
penis over eyes,阴茎在眼睛上,327,1
person between breasts,胸部之间的人,327,1
playstation vita,游戏机 vita,327,0
postbox (outgoing mail),邮箱（外发邮件）,327,0
print ribbon,打印色带,327,0
project diva f,项目女主角 f,327,0
ransusan,兰苏珊,327,0
refeia,参考,327,0
sasasegawa sasami,笹川筱美,327,0
shimatani azu,岛谷azu,327,0
summertime render,夏季渲染,327,0
takakamo shizuno,高贺茂静野,327,0
tem10,项目 10,327,0
video game cover,电子游戏封面,327,0
wild geese,大雁,327,0
yagami light,八神灯,327,0
yoekosukii,约克苏基,327,0
ai-wa,爱华,326,0
baba arumi,巴巴阿鲁米,326,0
baku-p,巴库-p,326,0
barding,战马的盔甲,326,0
blue outline,蓝色轮廓,326,0
chigusa minori,小千草,326,0
done (donezumi),完成 (donezumi),326,0
empty pool,空池,326,0
ez6,ez6,326,0
fate/extella link,命运/extella 链接,326,0
h&k ump45,h&k ump45,326,0
harris hero,哈里斯英雄,326,0
hermit purple,隐士紫,326,0
hippopotamus (kemono friends),河马 (kemono 朋友),326,0
hitoto,人,326,0
holding toothbrush,拿着牙刷,326,0
kenjou akira,健城晃,326,0
lava (arknights),熔岩（方舟）,326,0
makihitsuji,牧羊人,326,0
mizusawa mao,水泽茂,326,0
narmaya (summer) (granblue fantasy),Narmaya（夏天）（碧蓝幻想）,326,0
sekiya asami,关谷麻美,326,0
shexyo,sexyo,326,0
smol ame,smol ame,326,0
snm (sunimi),snm (苏尼米),326,0
snowball22,雪球22,326,0
sword of the creator,造物主之剑,326,0
treasure,宝藏,326,0
v4x,4大虚拟歌姬,326,0
architect (girls' frontline),建筑师（女子前线）,325,0
atalanta alter (fate),亚特兰大改变（命运）,325,0
deku suke,德库助,325,0
four of a kind (touhou),四种（东方）,325,0
green fur,绿色毛皮,325,0
hechi,河池,325,0
huqu,虎曲,325,0
in-universe location,在宇宙中的位置,325,0
jahy-sama wa kujikenai!,jahy-sama wa kujikenai!,325,0
kagami uekusa,kagami uekusa,325,0
kamaboko,鱼糕,325,0
kuja,kuja,325,0
nababa,纳巴巴,325,0
nekopuchi,猫口,325,0
nice nature (run&win) (umamusume),美好的自然 (run&win) (umamusume),325,0
nopon,诺蓬《异形之刃编年史》,325,0
noripro,诺瑞普,325,0
ooba minori,大叶小花,325,0
panties over garter belt,吊袜带上的内裤,325,1
richelieu (azur lane),黎塞留（碧蓝航线）,325,0
saileach (arknights),赛利奇（方舟之夜）,325,0
scary monsters (stand),可怕的怪物（站立）,325,0
shinmai (kyata),新舞 (kyata),325,0
shino (eefy),shino (eefy),325,0
suneate,日食,325,0
whitesmith (ragnarok online),怀特史密斯（仙境传说在线）,325,0
yami to boushi to hon no tabibito,yami to boushi to hon no tabibito,325,0
yuusha ou gaogaigar,yuusha欧高盖加,325,0
zdrada (helltaker),zdrada（地狱猎手）,325,0
adachi to shimamura,足立到岛村,324,0
amano chiharu,天野千春,324,0
arutera,芦笋,324,0
ayase arisa,绫濑有纱324,324,0
ayuma sayu,鲇马小鱼,324,0
bandana over mouth,头巾盖在嘴上,324,0
bow skirt,蝴蝶结裙,324,0
breath of fire iv,火之气息 iv,324,0
catria (fire emblem),卡特里亚（火徽）,324,0
character cutout,字符抠图,324,0
chiester sisters,切斯特姐妹,324,0
comic kairakuten beast,漫画开天兽,324,0
convertible,敞篷车,324,0
deadpool,死侍,324,0
diisuke,迪伊苏克,324,0
europa (granblue fantasy),欧罗巴（碧蓝幻想）,324,0
fjsmu,fjsmu,324,0
folded clothes,折叠衣服,324,0
fujiwara akina,藤原秋菜,324,0
goodsmile company,商品微笑公司,324,0
green heart,绿心,324,0
hayakawa aki,早川明,324,0
hirano toushirou,平野藤四郎,324,0
horikou,堀口,324,0
incoming punch,来袭,324,0
ipad,ipad,324,0
jun (aousa0328),君 (aousa0328),324,0
kidou keisatsu patlabor,Kidou keisatsu patlabor,324,0
kiikii (kitsukedokoro),kiikii (kitsukedokoro),324,0
komichi aya,小道绫324,324,0
lei fang,雷方,324,0
loose bikini,宽松比基尼,324,0
lucca ashtear,卢卡阿什蒂尔,324,0
mahira (granblue fantasy),mahira（碧蓝幻想）,324,0
miyasaka ryou,宫坂凉,324,0
mosako,摩萨科,324,0
nac000,纳克000,324,0
nagineko,nagineko,324,0
needy girl overdose,有需要的女孩过量,324,0
nikki kyousuke,尼基恭介,324,0
nori (hidamari sketch),海苔 (hidamari 素描),324,0
nyanko daisensou,nyanko daisensou,324,0
orange apron,橙色围裙,324,0
orca hood,逆戟鲸兜帽,324,0
puyo (puyopuyo),普约 (puyopuyo),324,0
red sports bra,红色运动文胸,324,0
rice cooker,电饭煲,324,0
riding bicycle,骑自行车,324,0
ryuuzaki ichi,龙崎一,324,0
self-portrait,自画像,324,0
sky: children of the light,天空：光明之子,324,0
skyfire (arknights),天火（方舟）,324,0
sophitia alexandra,索菲蒂娅亚历山德拉,324,0
studiozombie,工作室僵尸,324,0
threo (granblue fantasy),三重奏（碧蓝幻想）,324,0
tomo (sjim),托莫 (sjim),324,0
traffic,交通,324,0
virtua fighter,虚拟战斗机,324,0
waffle,华夫饼干,324,0
walkure romanze,walkure romanze,324,0
yue (chinese wife diary),岳（中国妻子日记）,324,0
:s,:s,323,0
akinaie,秋奈,323,0
at gunpoint,在枪口下,323,0
black outline,黑色轮廓,323,0
celty sturluson,塞尔蒂·斯特鲁森,323,0
crotchless pantyhose,无裆连裤袜,323,0
dating,约会,323,0
f7(eiki),f7(eiki),323,0
fud,糊涂,323,0
gardenia (pokemon),栀子花 (口袋妖怪),323,0
gggg,gggg,323,0
gumroad username,gumroad 用户名,323,0
hijiri tsukasa,尻 tsukasa,323,0
houndoom,猎犬,323,0
ike eveland,艾克伊夫兰,323,0
jilu,吉鲁,323,0
kaibutsu oujo,海佛王城,323,0
kiyomin,清民,323,0
milly ashford,米莉阿什福德,323,0
pepe (jonasan),佩佩（乔纳桑）,323,0
popsicle in mouth,冰棒在嘴里,323,0
pun2,双关语2,323,0
ring-con,铃声,323,0
sad smile,悲伤的微笑,323,0
sheep tail,羊尾巴,323,0
silver background,银色背景,323,0
tasting,品尝,323,0
zero (drag-on dragoon),零（龙骑龙）,323,0
71,71,322,0
aku no musume (vocaloid),aku no musume (vocaloid),322,0
alisa southerncross,艾丽莎南十字星,322,0
alpaca,羊驼,322,0
chagen kokimu,chagen kokimu,322,0
choukai kai ni (kancolle),choukai kai ni (kancolle),322,0
claire redfield,克莱尔雷德菲尔德,322,0
cornrows,玉米穗,322,0
erio mondial,世界日报,322,0
evolution,进化,322,0
fukae (kancolle),深江 (kancolle),322,0
giraffe (ilconte),长颈鹿 (ilconte),322,0
grief seed,悲伤的种子,322,0
hero's daughter (dq5),英雄的女儿 (dq5),322,0
kaf (kamitsubaki studio),kaf（上椿工作室）,322,0
ketchup bottle,番茄酱瓶,322,0
kudelia aina bernstein,kudelia 艾娜伯恩斯坦,322,0
kuguri oimo,kuguri oimo,322,0
landmark,地标,322,0
lucifer (umineko),路西法 (umineko),322,0
lum (cosplay),流明（角色扮演）,322,0
meis (terameisu),meis (terameisu),322,0
merryweather,梅里韦瑟,322,0
mizushina minato,水科凑,322,0
morisobo,莫里索布,322,0
mother's day,母亲节,322,0
multiple insertions,多人插入,322,0
nitocris (swimsuit assassin) (second ascension) (fate),nitocris（泳装刺客）（第二次提升）（命运）,322,0
nyoro~n,楚也口头禅《肃宫春日》,322,0
red wine,红酒,322,0
ringo-chan (otokuyou),ringo-chan (otokuyou),322,0
satsuki neko,小月猫,322,0
shimakaze (azur lane),岛风（碧蓝航线）,322,0
super zombie,超级僵尸,322,0
windows,窗户,322,0
2ch,2ch,321,0
:<>,:<>,321,0
beige vest,米色背心,321,0
blvefo9,blvefo9,321,0
butterfree,无黄油,321,0
clitoris slip,阴蒂滑,321,1
deego (omochi bazooka),deego (omochi 火箭筒),321,0
fur cuffs,皮草袖口,321,0
hayakawa harui,早川春井,321,0
hockey mask,曲棍球面具,321,0
hxd,hxd,321,0
ina (1813576),伊娜 (1813576),321,0
jabami yumeko,jabami 梦子,321,0
jingasa,荆芥（日本的头盔）,321,0
kim eb,金 eb,321,0
little bel (azur lane),小贝尔（碧蓝航线）,321,0
marcille,马西尔,321,0
nebusoku,网速,321,0
obui,隼,321,0
plaid shorts,格子短裤,321,0
samegami,同上,321,0
seikon no qwaser,seikon no qwaser,321,0
shengtian,盛天,321,0
siu (siu0207),小 (siu0207),321,0
starting block,起跑台,321,0
sugano manami,菅野真波,321,0
suzumiya haruhiko,凉宫春彦,321,0
torimaru,鸟丸,321,0
uesugi fuutarou,上杉风太郎,321,0
uni create,大学创造,321,0
adjusting bra,调整文胸,320,0
bike shorts pull,拉骑行短裤,320,0
cheek rest,颊托,320,0
chorimokki,千层糕,320,0
cuddling handjob,拥抱 打手枪,320,1
dies irae,死于伊拉克,320,0
disneyland,迪士尼乐园,320,0
fin e ld si laffinty,fin e ld si laffinty,320,0
haku (p&d),白 (p&d),320,0
headshop,换头,320,0
ikea shark,宜家鲨鱼,320,0
joltik,约尔蒂克,320,0
kamen rider kuuga (series),假面骑士空我（系列）,320,0
lisia (pokemon),莉西亚（口袋妖怪）,320,0
meiou setsuna,美欧setsuna,320,0
nier (granblue fantasy),尼尔（碧蓝幻想）,320,0
re:act,回复：行动,320,0
ryu (ryu's form site),ryu (ryu 的表单网站),320,0
snow white,雪白,320,0
white headdress,白色头饰,320,0
yakumo yukari (young),八云由加里（年轻）,320,0
yomi (senran kagura),读物（闪乱神乐）,320,0
by Hieronymus Bosch,Hieronymus Bosch公司,320,0
by Hale Woodruff,黑尔伍德拉夫,320,0
by Andrei Markin,安德烈·马金,320,0
by David Bomberg,大卫·邦勃格,320,0
by Anni Albers,安妮·艾尔伯斯,320,0
by Grandma Moses,摩西奶奶,320,0
by Victor Vasarely,维克托·瓦萨雷里,320,0
aqua sailor collar,水手领,319,0
baram,巴拉姆,319,0
big hero 6,大英雄 6,319,0
black bandeau,黑色抹胸,319,0
black jumpsuit,黑色连身裤,319,0
brushing another's hair,给别人梳头,319,0
chousoku henkei gyrozetter,超速变形陀螺仪,319,0
cycling uniform,骑行服,319,0
dosugon,哆啦a梦,319,0
hayama kazusa,叶山和纱,319,0
jormungand,约旦河,319,0
kitakami reika,北上玲香,319,0
kuromorimine (emblem),黑森峰（徽章）,319,0
long fingers,长手指,319,0
manboobs,男人胸部,319,0
matsushita yuu,松下悠,319,0
misaki mei,美咲美,319,0
mizuki kotora,水木小虎,319,0
naegi komaru,苗木小丸,319,0
nonoririn,诺维林,319,0
nyon (cookie),尼翁（饼干）,319,0
nyotengu,女天狗,319,0
okkotsu yuuta,okkotsu yuuta,319,0
rindou (radical dream),rindou（激进的梦想）,319,0
serperior,高级,319,0
shakemi (sake mgmgmg),沙克米（清酒mgmgmg）,319,0
sharena (fire emblem),sharena (火徽),319,0
sliding,滑动,319,0
tamura manami,田村真奈美,319,0
tokiomi tsubasa,时臣翼,319,0
touyoko momoko,东横子桃子,319,0
vomit,呕吐物,319,0
yuizaki kazuya,由崎和也,319,0
agent 3 (splatoon),特工 3 (splatoon),318,0
aina (mao lian),艾娜（毛连）,318,0
collar tug,领拖轮,318,0
diving suit,潜水服,318,0
fallen angel,堕落天使,318,0
gotou hisashi,后藤尚志,318,0
gyate gyate,gyate gyate,318,0
handsome wataru,帅气的渡,318,0
haruichi (komikal),春一 (komikal),318,0
height,高度,318,0
himuro shunsuke,姬室俊介,318,0
ibaraki natou,茨城菜,318,0
kazeno,风野,318,0
krudears,克鲁迪尔斯,318,0
kurokuro,黑六郎,318,0
lancelot (fate/zero),lancelot（命运/零）,318,0
m16a1,m16a1,318,0
mikleo (tales),mikleo（故事）,318,0
mono (moiky),单声道（moiky）,318,0
natsu no koucha,夏之红茶318,318,0
natsuumi manatsu,夏海真夏,318,0
nyoro (nyoronyoro000),nyoro (nyoronyoro000),318,0
paywall censor,付费墙审查员,318,0
protagonist (smtv),主角（smtv）,318,0
pussy cutout,衣服露出外阴,318,1
ruri rarako,琉璃 rarako,318,0
saigyouji yuyuko (living),西行寺 yuyuko (生活),318,0
shigatsu wa kimi no uso,shigatsu wa kimi no uso,318,0
sookmo,苏克莫,318,0
taiyou (kancolle),太油(kancolle),318,0
tan (inka),棕褐色（印加）,318,0
tokido saya,tokido saya,318,0
aila jyrkiainen,艾拉·约尔基亚宁,317,0
ark royal (azur lane),皇家方舟（碧蓝航线）,317,0
astesia (arknights),阿斯特西亚（方舟之夜）,317,0
bouncing penis,弹跳的阴茎,317,1
croissant (arknights),羊角面包（arknights）,317,0
dlanor a. knox,德兰诺湾诺克斯,317,0
flx,佛罗里达州,317,0
fujiwara hajime,藤原始,317,0
homura (senran kagura),小焰（闪乱神乐）,317,0
japari bus,加帕里巴士,317,0
kamo kamen,卡莫假面,317,0
koh (minagi kou),koh (minagi kou),317,0
kuronyan,库伦扬,317,0
latifa fleuranza,拉蒂法弗莱兰萨,317,0
licking another's cheek,舔别人的脸颊,317,0
millennium puzzle,千年之谜,317,0
nippon ichi,日本一,317,0
nisshin (kancolle),日新 (kancolle),317,0
nunucco,努努科,317,0
observerz,观察者,317,0
paint roller,油漆滚筒,317,0
panda costume,熊猫服装,317,0
prison cell,牢房,317,0
ro-class destroyer,ro级驱逐舰,317,0
saigyou ayakashi,西游绫子,317,0
sakura hiyori,樱花日和,317,0
seiya kou,星矢口,317,0
selfie stick,自拍杆,317,0
silica (sao-alo),二氧化硅 (sao-alo),317,0
starmie,明星,317,0
super saiyan 2,超级赛亚人 2,317,0
teepo (tales),蒂波（故事）,317,0
unicorn gundam,独角兽高达 317,317,0
wlop,wlop,317,0
you (noanoamoemoe),你 (noanoamoemoe),317,0
yuzuruka (bougainvillea),yuzuruka (九重葛),317,0
asuzemu,浅结,316,0
bakugadou,爆破堂,316,0
colette brunel,科莱特布鲁内尔,316,0
daijoubu? oppai momu?,大城布？欧派妈妈？,316,0
digital thermometer,数字温度计,316,0
essex (azur lane),埃塞克斯（碧蓝航线）,316,0
fujoshi,宅女,316,0
gomu (chewinggom),gomu (chewinggom),316,0
hirose yasuho,广濑康穗,316,0
holding scroll,拿着卷轴,316,0
ibuki douji (fate),伊木童子（命运）,316,0
inoue jun'ichi,井上纯一,316,0
kagerou (kers),影楼 (kers),316,0
kayabakoro,茅场心,316,0
kita senri,北千里,316,0
kuroonehalf,kuroonehalf,316,0
kurotofu,黑豆腐,316,0
label girl (dipp),标签女孩 (dipp),316,0
lolibaba,罗利巴巴,316,0
maiku,舞酷,316,0
masuyama ryou,增山凉,316,0
miazi,咪子,316,0
mirai hikari,未来光,316,0
naruse hirofumi,成濑博文,316,0
niko (tama),尼可（多摩）,316,0
onodera kosaki,小野寺小崎,316,0
peeking through fingers,透过手指窥视,316,0
penetration gesture,渗透手势,316,0
penis tentacles,阴茎触角,316,1
pink sash,粉色腰带,316,0
seaplane,水上飞机,316,0
shidou irina,士道伊莉娜316,316,0
t.m. opera o (umamusume),tm 歌剧 o (umamusume),316,0
takino tomo,泷野友,316,0
tiger paws,虎爪,316,0
undone sarashi,撤消 sarashi,316,0
yuki onna,由纪恩纳,316,0
yuri petrov,尤里·彼得罗夫,316,0
aki (neyuki41028),秋 (neyuki41028),315,0
album cover redraw,专辑封面重绘,315,0
alchemist (ragnarok online),炼金术士（仙境传说在线）,315,0
angela (seiken densetsu 3),安吉拉 (seiken densetsu 3),315,0
ayanami rei (cosplay),绫波丽 (cosplay),315,0
ayaya~,酷珠卡伦有关的口头禅（金罗马赛克）,315,0
caeda (fire emblem),caeda（火徽）,315,0
camus (dq11),加缪 (dq11),315,0
cardiogram,心电图,315,0
celtic knot,凯尔特结,315,0
charlotte corday (fate),夏洛特·科戴（命运）,315,0
checkered bikini,格纹比基尼,315,0
chieru (princess connect!),chieru（公主连接！）,315,0
chimera,奇美拉（是希腊神话中会喷火的怪物）,315,0
filming,现场录影,315,0
funnels (gundam),漏斗（高达）,315,0
greenhouse,温室,315,0
hamaguchi ayame,滨口绫雨,315,0
heroman,英雄315,315,0
hidan no aria,飞弹之咏叹调,315,0
honey come chatka!!,亲爱的来chatka!!,315,0
jan (lightdragoon),一月（光龙）,315,0
kemomimi oukoku kokuei housou,kemomimi oukoku kokuei housou,315,0
kink (tortoiseshell),扭结（玳瑁）,315,0
konayama kata,小山形,315,0
kurowa,黑轮,315,0
kyuuso inukami,九总犬神,315,0
lampshade,灯罩,315,0
mana (tsurubeji),法力（tsurubeji）,315,0
meowfficer (azur lane),喵喵（碧蓝航线）,315,0
mia (gute-nacht-07),米娅 (gute-nacht-07),315,0
mirai (macharge),mirai (macharge),315,0
momendoufu,梦门豆腐,315,0
mosin-nagant,莫辛纳甘,315,0
nagayama yuunon,长山yuunon,315,0
ne-class heavy cruiser,ne级重型巡洋舰,315,0
okita j. souji (first ascension) (fate),冲田j. souji（第一次提升）（命运）,315,0
pac-man (game),吃豆人（游戏）,315,0
palla (fire emblem),帕拉（火徽）,315,0
penis on head,阴茎压头,315,1
pink check school (idolmaster),粉色格子学校（偶像大师）,315,0
pinup (style),海报（风格）,315,0
plaid trim,格子装饰,315,0
raiden (metal gear),雷电（金属齿轮）,315,0
ribbon panties,丝带内裤,315,1
riko (made in abyss),riko（深渊制造）,315,0
rotom dex,rotom dex,315,0
sanpachishiki (gyokusai-jima),三八色（玉斋岛）,315,0
see-through sarong,透明纱笼,315,0
shaymin (land),谢敏（土地）,315,0
south dakota (azur lane),南达科他州（碧蓝航线）,315,0
strike witches zero,打击女巫零,315,0
stuffed octopus,酿章鱼,315,0
suna no wakusei (vocaloid),suna no wakusei (vocaloid),315,0
takehana note,竹花笔记,315,0
team skull grunt,团队骷髅咕噜声,315,0
tsukuyomi moonphase,月读月相,315,0
victory gundam,胜利高达315,315,0
x fingers,x 手指,315,0
yuubari kai ni (kancolle),夕张改 (kancolle),315,0
zumi (zumidraws),zumi (zumidraws),315,0
alexmaster,亚历克斯马斯特,314,0
asari nanami,朝里七海,314,0
bikini day,比基尼日,314,0
bus interior,巴士内饰,314,0
chisel,凿,314,0
digimon adventure 02,数码宝贝大冒险 02314,314,0
froakie,疯狂的,314,0
gorgon (fate),戈尔贡（命运）,314,0
grayfia lucifuge,grayfia lucifuge,314,0
greatm8,伟大的8,314,0
haruki (colorful macaron),haruki（多彩马卡龙）,314,0
hayama eishi,叶山英石,314,0
headbutt,用头攻击,314,0
kageshio (276006),影潮 (276006),314,0
kazu (muchuukai),kazu (muchuukai),314,0
kunashiri (kancolle),国后 (kancolle),314,0
lilligant,利利甘特,314,0
marble (toy),大理石（玩具）,314,0
mathias leth,马蒂亚斯莱斯,314,0
miku symphony (vocaloid),miku 交响曲 (vocaloid),314,0
mikura (kancolle),三仓 (kancolle),314,0
muoto,摩托,314,0
nidy,尼迪,314,0
olivia (fire emblem),奥利维亚（火徽）,314,0
